theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Paul W. Ewald,Evolution of Virulence,,Transmission mode shapes whether pathogens become mild or deadly,Nature,Human Ecology & Evolutionary Medicine,A. Cultural & Disease Ecology,1994,Knowledge,high
Paul W. Ewald,Infectious Causation of Chronic Disease,,Many chronic diseases may have hidden infectious origins,Nature,Human Ecology & Evolutionary Medicine,A. Cultural & Disease Ecology,2000s,Knowledge,med
Allan Mazur,Dominance Hierarchies (Human Biological Basis),,Status competition regulated by testosterone and dominance signals,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,1980s-2000s,DB,high
Allan Mazur,Biosocial Model of Status,,Status interactions and testosterone reciprocally influence each other,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,1985,Knowledge,high
Allan Mazur,Testosterone Reciprocity,,Winning raises testosterone which promotes further dominance behavior,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,1990s,Knowledge,med
Terry E. Robinson,Incentive Salience Theory (Addiction),,Addiction sensitizes brain's wanting system independent of liking,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",1993,DB,high
Terry E. Robinson,Incentive-Sensitization Theory,,Repeated drug use hypersensitizes dopamine-driven craving,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",1993,Knowledge,high
Terry E. Robinson,Wanting versus Liking,,Drug craving (wanting) dissociates from drug pleasure (liking),Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",1990s-2000s,Knowledge,high
Kent Berridge,Incentive Salience Theory (Addiction),,Dopamine assigns motivational wanting to reward cues,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",1990s,DB,high
Kent Berridge,Liking-Wanting-Learning Dissociation,,Reward comprises separable liking wanting and learning components,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",1990s-2000s,Knowledge,high
Kent Berridge,Hedonic Hotspots,,Specific brain regions generate pleasure reactions,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2000s,Knowledge,high
Sally E. Dickerson,Social Evaluative Threat Theory (Biological),,Threats to social esteem trigger cortisol and shame responses,Nature,Behavioral Endocrinology & Stress Biology,B. Stress & HPA Axis,2004,DB,high
Sally E. Dickerson,Social-Self Preservation Theory,,Cortisol responds strongly to uncontrollable social-evaluative threat,Nature,Behavioral Endocrinology & Stress Biology,B. Stress & HPA Axis,2004,Knowledge,high
Sally E. Dickerson,Acute Stressor Meta-Analysis,,Social-evaluative uncontrollable tasks produce largest cortisol responses,Nature,Behavioral Endocrinology & Stress Biology,B. Stress & HPA Axis,2004,Knowledge,med
Loren Cordain,Paleodiet Hypothesis (Human Evolution),,Humans best adapted to ancestral pre-agricultural hunter-gatherer diet,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,2000s,DB,high
Loren Cordain,The Paleo Diet,,Modern diet should mimic Paleolithic foods for health,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,2002,Knowledge,high
Loren Cordain,Neolithic Dietary Discordance,,Agricultural foods conflict with human evolutionary nutritional needs,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,2000s,Knowledge,med
Rob Knight,Early Life Microbiome Theory (Human Development),,Early-life microbial colonization shapes lifelong health,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2010s,DB,high
Rob Knight,Human Microbiome Mapping,,Pioneered large-scale sequencing of human microbial communities,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2010s,Knowledge,high
Rob Knight,American Gut Project,,Crowdsourced study mapping gut microbiome diversity,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2010s,Knowledge,high
George C. Williams,Senescence (Evolutionary Demography),,Aging evolves through pleiotropic genes beneficial early in life,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1957,DB,high
George C. Williams,Antagonistic Pleiotropy,,Genes boosting early fitness cause later-life decline,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1957,Knowledge,high
George C. Williams,Adaptation and Natural Selection,,Selection operates primarily at the level of the gene,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1966,Knowledge,high
George C. Williams,Gene-Level Selection,,Critiqued group selection favoring individual and gene selection,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1966,Knowledge,high
Peter B. Medawar,Senescence (Evolutionary Demography),,Aging results from declining selection pressure after reproduction,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1952,DB,high
Peter B. Medawar,Mutation Accumulation Theory,,Late-acting harmful mutations accumulate escaping selection,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1952,Knowledge,high
Peter B. Medawar,Selection Shadow,,Natural selection weakens with age allowing senescence,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,1952,Knowledge,high
Steven W. Quello,Dual-System Model of Addiction Decision-Making,,Addiction reflects conflict between impulsive and reflective systems,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2000s,DB,med
David Geary,Division of Labor (Evolutionary Psychology),,Sex differences in roles reflect evolved reproductive strategies,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",1990s-2000s,DB,high
David Geary,"Male, Female (Sex Differences)",,Cognitive and behavioral sex differences shaped by sexual selection,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",1998,Knowledge,high
David Geary,Biologically Primary and Secondary Abilities,,Evolved cognitive abilities differ from culturally acquired ones,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",1990s-2000s,Knowledge,high
David Geary,Paternal Investment in Humans,,Evolved human male parental investment shapes family structure,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2000s,Knowledge,med
Laura W. K. Smalley,Genetics of Prosocial Behavior,,Heritable genetic factors influence cooperative and altruistic behavior,Nature,Evolutionary Psychology & Adaptive Mind,"C. Cooperation, Morality & Group Living",2010s,DB,med
Robert Stickgold,Sleep for Memory Consolidation Theory,,Sleep actively consolidates and integrates newly learned memories,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,2000s,DB,high
Robert Stickgold,Sleep-Dependent Memory Processing,,Different sleep stages consolidate procedural and declarative memory,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,2000s,Knowledge,high
Robert Stickgold,Sleep and Memory Integration,,Sleep extracts gist and integrates memories into knowledge networks,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,2000s-2010s,Knowledge,high
Jeffrey Gordon,Microbiome and Immune System Development Theory,,Gut microbes shape immune development and host metabolism,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2000s-2010s,DB,high
Jeffrey Gordon,Microbiome and Obesity,,Gut microbiota composition influences energy harvest and obesity,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2006,Knowledge,high
Jeffrey Gordon,Gnotobiotic Mouse Models,,Germ-free mice reveal microbe-host interactions experimentally,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2000s-2010s,Knowledge,high
Klaus Scherer,Appraisal Theory (Neurobiological),,Emotions arise from sequential cognitive appraisals of events,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,1980s-2000s,DB,high
Klaus Scherer,Component Process Model,,Emotion comprises synchronized appraisal physiological and expressive components,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,1980s-2000s,Knowledge,high
Klaus Scherer,Stimulus Evaluation Checks,,Emotions triggered by sequential appraisal checks of stimuli,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,1980s-1990s,Knowledge,high
C. Sue Carter,Social Bonding Hormones Theory,,Oxytocin and vasopressin mediate social bonding and attachment,Nature,Behavioral Endocrinology & Stress Biology,A. Hormones & Social Behavior,1990s-2000s,DB,high
C. Sue Carter,Oxytocin and Monogamy,,Oxytocin underlies pair bonding in monogamous prairie voles,Nature,Behavioral Endocrinology & Stress Biology,A. Hormones & Social Behavior,1990s,Knowledge,high
C. Sue Carter,Neurobiology of Social Attachment,,Peptide hormones regulate love trust and social affiliation,Nature,Behavioral Endocrinology & Stress Biology,A. Hormones & Social Behavior,1990s-2000s,Knowledge,high
Robert Dantzer,Sickness Behavior as Adaptation Theory,,Immune cytokines induce adaptive sickness behavior to aid recovery,Nature,Psychoneuroimmunology & Microbiome,A. Immune-Behavior Interface,1990s-2000s,DB,high
Robert Dantzer,Cytokine-Induced Sickness Behavior,,Inflammatory signals cause fatigue withdrawal and reduced activity,Nature,Psychoneuroimmunology & Microbiome,A. Immune-Behavior Interface,1990s-2000s,Knowledge,high
Robert Dantzer,Inflammation and Depression,,Inflammatory cytokines contribute to depressive symptoms,Nature,Psychoneuroimmunology & Microbiome,A. Immune-Behavior Interface,2000s-2010s,Knowledge,high
Hillard Kaplan,Optimal Reproductive Strategies (Human),,Humans balance offspring quantity against parental investment quality,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",1990s-2000s,DB,high
Hillard Kaplan,Embodied Capital Theory,,Investment in skills and knowledge shapes human life history,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2000,Knowledge,high
Hillard Kaplan,Intergenerational Transfers,,Long human lifespan evolved to support resource transfers across generations,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2000s,Knowledge,high
Michael Tomasello,Group Cooperation (Evolutionary Anthropology),,Shared intentionality enables uniquely human cooperation,Nature,Evolutionary Psychology & Adaptive Mind,"C. Cooperation, Morality & Group Living",2000s,DB,high
Michael Tomasello,Shared Intentionality,,Humans uniquely share goals and attention in collaboration,Nature,Evolutionary Psychology & Adaptive Mind,"C. Cooperation, Morality & Group Living",2005,Knowledge,high
Michael Tomasello,Cultural Ratchet Effect,,Cumulative culture builds on accumulated knowledge across generations,Nature,Evolutionary Psychology & Adaptive Mind,"C. Cooperation, Morality & Group Living",1999,Knowledge,high
Michael Tomasello,Usage-Based Language Acquisition,,Children learn language from communicative usage not innate rules,Nature,Evolutionary Psychology & Adaptive Mind,"C. Cooperation, Morality & Group Living",2003,Knowledge,high
Todd F. Heatherton,Self-Referential Processing (Neurobiological),,Medial prefrontal cortex processes self-relevant information,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2000s,DB,high
Todd F. Heatherton,Neural Basis of Self,,Self-reflection activates distinct medial prefrontal regions,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2000s,Knowledge,high
Todd F. Heatherton,Self-Regulation Failure,,Depleted self-control resources lead to behavioral failures,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,1990s-2000s,Knowledge,med
Lisa M. Diamond,Sexual Plasticity (Biological),,Female sexual orientation can be fluid across the lifespan,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2000s,DB,high
Lisa M. Diamond,Sexual Fluidity,,Sexual attractions can shift over time especially in women,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2008,Knowledge,high
Lisa M. Diamond,Love and Desire Distinction,,Romantic love and sexual desire are distinct systems,Nature,Evolutionary Psychology & Adaptive Mind,"B. Mating, Reproduction & Sexual Strategy",2003,Knowledge,high
David F. Bjorklund,Evolutionary Developmental Psychology,,Childhood traits are evolved adaptations not just immature stages,Nature,Evolutionary Psychology & Adaptive Mind,A. Adaptive Cognition & Modularity,2000s,DB,high
David F. Bjorklund,Developmental Adaptations,,Some childhood characteristics adapt children to their immediate niche,Nature,Evolutionary Psychology & Adaptive Mind,A. Adaptive Cognition & Modularity,2000s,Knowledge,high
David F. Bjorklund,Cognitive Immaturity as Adaptive,,Children's cognitive limitations may serve developmental functions,Nature,Evolutionary Psychology & Adaptive Mind,A. Adaptive Cognition & Modularity,1990s-2000s,Knowledge,high
George F. Koob,Reinforcement Learning (Addiction Neurobiology),,Addiction driven by negative reinforcement and reward dysregulation,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2000s,DB,high
George F. Koob,Dark Side of Addiction,,Addiction progresses as negative emotional states drive drug use,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2005,Knowledge,high
George F. Koob,Allostatic Model of Addiction,,Repeated drug use shifts reward set-point to deficit state,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2000s,Knowledge,high
George F. Koob,Three-Stage Addiction Cycle,,Addiction cycles through binge withdrawal and preoccupation stages,Nature,Neuro-Evolutionary Affect,"A. Reward, Addiction & Motivation",2010s,Knowledge,high
Dennis S. Charney,Resilience Neurobiology (Stress),,Resilience reflects neurobiological systems buffering stress effects,Nature,Behavioral Endocrinology & Stress Biology,C. Allostasis & Resilience,2000s,DB,high
Dennis S. Charney,Psychobiology of Resilience,,Neurochemical and neural circuit factors confer stress resilience,Nature,Behavioral Endocrinology & Stress Biology,C. Allostasis & Resilience,2004,Knowledge,high
Dennis S. Charney,Neurobiology of Mental Illness,,Mapped neural circuitry underlying mood and anxiety disorders,Nature,Behavioral Endocrinology & Stress Biology,C. Allostasis & Resilience,2000s,Knowledge,med
James R. Rilling,Parental Brain Networks Theory,,Specialized neural networks support parental caregiving behavior,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2010s,DB,high
James R. Rilling,Neural Basis of Human Cooperation,,Cooperation activates reward circuits in the human brain,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2002,Knowledge,high
James R. Rilling,Neuroscience of Fatherhood,,Fathering reshapes male brain and hormonal systems,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2010s,Knowledge,med
Avshalom Caspi,Genetic Predisposition to Aggression Theory,,Gene-environment interactions shape antisocial and aggressive behavior,Nature,Behavioral & Molecular Genetics,C. Molecular Genetics of Traits,2002,DB,high
Avshalom Caspi,MAOA Gene-Environment Interaction,,MAOA variant plus maltreatment predicts later antisocial behavior,Nature,Behavioral & Molecular Genetics,C. Molecular Genetics of Traits,2002,Knowledge,high
Avshalom Caspi,5-HTTLPR and Depression Interaction,,Serotonin transporter gene moderates stress effects on depression,Nature,Behavioral & Molecular Genetics,C. Molecular Genetics of Traits,2003,Knowledge,high
Avshalom Caspi,General Psychopathology Factor (p),,Single dimension underlies liability to all mental disorders,Nature,Behavioral & Molecular Genetics,C. Molecular Genetics of Traits,2014,Knowledge,high
Stephen S. Morse,Pathogen Evolution and Human Health,,Emerging infectious diseases arise from ecological and viral factors,Nature,Human Ecology & Evolutionary Medicine,B. Evolutionary Medicine & Pathogen Coevolution,1990s,DB,high
Stephen S. Morse,Emerging Viruses,,Coined framework for understanding viral disease emergence,Nature,Human Ecology & Evolutionary Medicine,B. Evolutionary Medicine & Pathogen Coevolution,1993,Knowledge,high
Stephen S. Morse,Viral Traffic,,Movement of viruses across species drives new epidemics,Nature,Human Ecology & Evolutionary Medicine,B. Evolutionary Medicine & Pathogen Coevolution,1990s,Knowledge,med
Kevin Ochsner,Prefrontal Cortex and Emotion Regulation Theory,,Prefrontal cortex regulates emotion by modulating amygdala activity,Nature,Neuro-Evolutionary Affect,"B. Emotion, Fear & Pain",2000s,DB,high
Kevin Ochsner,Cognitive Reappraisal,,Reinterpreting situations reduces emotional response via prefrontal control,Nature,Neuro-Evolutionary Affect,"B. Emotion, Fear & Pain",2002,Knowledge,high
Kevin Ochsner,Neural Architecture of Emotion Regulation,,Distinct neural systems implement different emotion regulation strategies,Nature,Neuro-Evolutionary Affect,"B. Emotion, Fear & Pain",2000s,Knowledge,high
Mary Jane West-Eberhard,Developmental Plasticity (Human),,Phenotypic plasticity drives evolutionary innovation and diversification,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,2003,DB,high
Mary Jane West-Eberhard,Genes as Followers,,Environmentally induced traits precede and guide genetic change,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,2003,Knowledge,high
Mary Jane West-Eberhard,Developmental Plasticity and Evolution,,Plasticity provides raw material for adaptive evolution,Nature,Evolutionary Theory & Human Origins,C. Life History & Demography,2003,Knowledge,high
Kjersti Aagaard,Maternal Microbiome and Offspring Health Theory,,Maternal microbiome influences fetal and infant health programming,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2010s,DB,high
Kjersti Aagaard,Placental Microbiome,,Proposed placenta harbors a distinct microbial community,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2014,Web,med
Kjersti Aagaard,Prenatal Microbial Programming,,Maternal diet and microbes shape offspring microbiome development,Nature,Psychoneuroimmunology & Microbiome,C. Microbiome Development & Health,2010s,Knowledge,med
Matthew D. Lieberman,Social Self (Neurobiological),,The self is constructed through social brain processes,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2000s-2010s,DB,high
Matthew D. Lieberman,Social Cognitive Neuroscience,,Founding framework linking social processes to neural mechanisms,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2000s,Knowledge,high
Matthew D. Lieberman,Default Network and Social Thinking,,Brain's default mode network supports social cognition,Nature,Neurobiology & Neuroscience,C. Social & Affective Neuroscience,2000s-2010s,Knowledge,high
Gordon Burghardt,Play Behavior (Evolutionary Ethology),,Play is a distinct behavior with evolutionary functions,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,2005,DB,high
Gordon Burghardt,Five Criteria of Play,,Objective criteria distinguish play from other behaviors,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,2005,Knowledge,high
Gordon Burghardt,Surplus Resource Theory of Play,,Play emerges when animals have excess energy and safety,Nature,Ethology & Human-Animal Studies,A. Human Ethology & Nonverbal Signals,2005,Knowledge,med
Henry Harpending,Recent Human Evolution Theory,,Human evolution accelerated dramatically in the last 10000 years,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,2000s,DB,high
Henry Harpending,The 10000 Year Explosion,,Civilization accelerated rather than halted human genetic evolution,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,2009,Knowledge,high
Henry Harpending,Population Genetics of Human Dispersal,,Genetic data reveal patterns of ancient human migration,Nature,Evolutionary Theory & Human Origins,B. Gene-Culture Coevolution & Human Origins,1990s-2000s,Knowledge,med
Gene Robinson,Gene Expression and Social Behavior,,Social environment alters brain gene expression in animals,Nature,Behavioral & Molecular Genetics,B. Gene-Environment Interplay,2000s,DB,high
Gene Robinson,Sociogenomics,,Founded field linking genes genomes and social behavior,Nature,Behavioral & Molecular Genetics,B. Gene-Environment Interplay,2005,Knowledge,high
Gene Robinson,Honeybee Behavioral Genomics,,Honeybee division of labor regulated by gene expression,Nature,Behavioral & Molecular Genetics,B. Gene-Environment Interplay,2000s,Knowledge,high
Eric R. Kandel,Long-Term Memory Formation (Neurobiological),,Long-term memory requires gene expression and new protein synthesis,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,1980s-2000s,DB,high
Eric R. Kandel,Molecular Biology of Memory,,Memory storage involves CREB and synaptic structural changes,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,1980s-2000s,Knowledge,high
Eric R. Kandel,Aplysia Learning Model,,Sea slug reflexes reveal cellular mechanisms of learning,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,1970s-1990s,Knowledge,high
Eric R. Kandel,Short-term versus Long-term Memory Switch,,Short-term memory modifies existing proteins; long-term builds new synapses,Nature,Neurobiology & Neuroscience,B. Memory & Learning Neuroscience,1980s-2000s,Knowledge,high
Paul Ewald,Co-Evolution of Humans and Pathogens,,Host and pathogen reciprocally evolve shaping disease outcomes,Nature,Human Ecology & Evolutionary Medicine,A. Cultural & Disease Ecology,1990s,DB,high
Paul Ewald,Evolution of Infectious Disease,,Disease severity evolves with transmission and host conditions,Nature,Human Ecology & Evolutionary Medicine,A. Cultural & Disease Ecology,1994,Knowledge,high
Paul Ewald,Vector-Borne Virulence,,Vector transmission selects for higher pathogen virulence,Nature,Human Ecology & Evolutionary Medicine,A. Cultural & Disease Ecology,1990s,Knowledge,med
Matthew Arnold,Culture and Civilization (Early),,Culture is the best that has been thought and known,Culture,Foundations & Classical Approaches,A. Culture as a Whole Way of Life,1869,DB,high
Matthew Arnold,Sweetness and Light,,Culture pursues perfection through beauty and intelligence,Culture,Foundations & Classical Approaches,A. Culture as a Whole Way of Life,1869,Knowledge,high
Matthew Arnold,Culture and Anarchy,,Culture as antidote to social anarchy and philistinism,Culture,Foundations & Classical Approaches,A. Culture as a Whole Way of Life,1869,Knowledge,high
Matthew Arnold,Hebraism and Hellenism,,Tension between moral discipline and intellectual freedom,Culture,Foundations & Classical Approaches,A. Culture as a Whole Way of Life,1869,Knowledge,high
John W. Berry,Acculturation,,Process of cultural and psychological change from intercultural contact,Culture,Identity & Difference,"A. Gender, Race & Sexuality",1980s-1990s,DB,high
John W. Berry,Acculturation Strategies,,Integration assimilation separation and marginalization adaptation modes,Culture,Identity & Difference,"A. Gender, Race & Sexuality",1980s-1990s,Knowledge,high
John W. Berry,Integration Hypothesis,,Integration strategy yields best psychological adaptation outcomes,Culture,Identity & Difference,"A. Gender, Race & Sexuality",1990s-2000s,Knowledge,high
John W. Berry,Acculturative Stress,,Psychological strain accompanying cultural adaptation,Culture,Identity & Difference,"A. Gender, Race & Sexuality",1980s-1990s,Knowledge,high
Ted Striphas,Algorithmic Culture,,Algorithms increasingly sort shape and produce cultural life,Culture,Media & Communication,A. Media Effects & Audiences,2010s,DB,high
Ted Striphas,The Late Age of Print,,Books persist and transform within digital media culture,Culture,Media & Communication,A. Media Effects & Audiences,2009,Knowledge,high
Ted Striphas,Culturomics Critique,,Examines how computation redefines the meaning of culture,Culture,Media & Communication,A. Media Effects & Audiences,2010s,Web,med
Néstor García Canclini,Cultural Hybridization,,Cultures blend tradition and modernity in Latin American contexts,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1989,DB,high
Néstor García Canclini,Hybrid Cultures,,Modernity in Latin America mixes traditional and modern forms,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1990,Knowledge,high
Néstor García Canclini,Entering and Leaving Modernity,,Latin America experiences modernity unevenly and incompletely,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1990s,Knowledge,med
Néstor García Canclini,Consumers and Citizens,,Cultural citizenship reshaped through consumption and globalization,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1995,Knowledge,med
Herbert Schiller,Cultural Imperialism,,Dominant nations impose their culture through media flows,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1970s,DB,high
Herbert Schiller,Mass Communications and American Empire,,US media power extends political and economic domination,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1969,Knowledge,high
Herbert Schiller,Mind Managers,,Corporate media shape consciousness to serve power,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1973,Knowledge,high
Herbert Schiller,Corporate Information Control,,Information increasingly commodified and controlled by corporations,Culture,Global & Transnational Culture,A. Hybridization & World Culture,1980s-1990s,Knowledge,med
Christine Hine,Digital Ethnography,,Methods for studying culture and community in online settings,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,2000s,DB,high
Christine Hine,Virtual Ethnography,,Internet studied as both culture and cultural artifact,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,2000,Knowledge,high
Christine Hine,Embedded Embodied Everyday Internet,,Internet now embedded in mundane everyday life,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,2015,Knowledge,med
Barry Wellman,Networked Individualism,,Social life organized around personal networks not bounded groups,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,2000s,DB,high
Barry Wellman,Community Question,,Reframes community as social networks rather than physical place,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,1979,Knowledge,high
Barry Wellman,Networked (Social Operating System),,Networked individualism functions as society's new operating system,Culture,"Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,2012,Knowledge,high
John Howkins,Creative Industries Theory,,Creative economy generates wealth through ideas and intellectual property,Culture,Cultural Economy & Production,A. Creative & Cultural Industries,2001,DB,high
John Howkins,The Creative Economy,,Creativity becomes a primary driver of economic value,Culture,Cultural Economy & Production,A. Creative & Cultural Industries,2001,Knowledge,high
John Howkins,Creative Ecologies,,Creativity thrives within diverse interconnected ecological systems,Culture,Cultural Economy & Production,A. Creative & Cultural Industries,2009,Knowledge,med
