theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Alasdair MacIntyre,After Virtue,,"Critique of modern moral fragmentation, reviving Aristotelian virtue tradition",MANAGEMENT,"Business Ethics, CSR & Governance",C. Business Ethics & Behavioral Ethics,20c-late,Knowledge,high
Alasdair MacIntyre,Narrative Unity of a Life,,Identity and virtue understood through one's coherent life story,MANAGEMENT,"Business Ethics, CSR & Governance",C. Business Ethics & Behavioral Ethics,20c-late,Knowledge,med
Etienne Wenger,Communities of Practice Theory,,Learning happens through participation in shared social practices,MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-late,DB,high
Etienne Wenger,Legitimate Peripheral Participation,,Newcomers learn by gradually moving from periphery toward full membership,MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-late,Knowledge,high
Etienne Wenger,Situated Learning,,"Knowledge is embedded in activity, context, and culture",MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-late,Knowledge,high
Michael Polanyi,Explicit vs. Tacit Knowledge Theory,,We know more than we can explicitly tell,MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-mid,DB,high
Michael Polanyi,Tacit Knowing,,"Personal, hard-to-codify knowledge underlying all skilled understanding",MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-mid,Knowledge,high
Michael Polanyi,Personal Knowledge,,All knowing involves the knower's committed personal participation,MANAGEMENT,Knowledge Management & Organizational Learning,B. Communities of Practice & Tacit Knowledge,20c-mid,Knowledge,med
Robert House et al.,GLOBE Project,,Cross-national study linking societal culture to leadership expectations,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,21c,DB,high
Robert House et al.,Nine Cultural Dimensions,,"Power distance, uncertainty avoidance, collectivism, and six other dimensions",MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,21c,Knowledge,high
Robert House et al.,Culturally Endorsed Leadership Theory,,Effective leadership styles vary by culturally shared implicit expectations,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,21c,Knowledge,med
William Kahn,Employee Engagement Theory,,People bring full selves to work when conditions allow,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",20c-late,DB,high
William Kahn,Personal Engagement,,"Harnessing one's preferred self into active, full role performance",MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",20c-late,Knowledge,high
William Kahn,Psychological Conditions,,"Meaningfulness, safety, and availability enable engagement at work",MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",20c-late,Knowledge,high
Gallup,Employee Engagement Theory,,Engagement measured through validated workplace condition survey items,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",21c,DB,high
Gallup,Q12 Engagement Survey,,Twelve questions diagnosing the strength of workplace engagement,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",21c,Knowledge,high
Gallup,StrengthsFinder,,Identifying and developing individuals' natural talents and strengths,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",21c,Knowledge,med
Jeffrey F. Rayport,Viral Marketing Theory,,Messages spread person-to-person like a self-replicating epidemic,MANAGEMENT,Marketing & Consumer Behavior,"C. Digital, CRM & Engagement",20c-late,DB,high
Jeffrey F. Rayport,Virtual Value Chain,,"Value created through gathering, organizing, and distributing information",MANAGEMENT,Marketing & Consumer Behavior,"C. Digital, CRM & Engagement",20c-late,Knowledge,high
Jeffrey F. Rayport,Marketspace,,Information-based virtual arena replacing the physical marketplace,MANAGEMENT,Marketing & Consumer Behavior,"C. Digital, CRM & Engagement",20c-late,Knowledge,med
Laurens Walker,Procedural Justice Theory,,Fairness of decision processes matters beyond fairness of outcomes,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",20c-late,DB,high
Laurens Walker,Process Control (Voice),,People accept outcomes more when given voice in proceedings,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",20c-late,Knowledge,high
Laurens Walker,Adversary vs Inquisitorial Procedures,,Disputants prefer adversarial processes giving them procedural control,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",20c-late,Knowledge,med
Craig L. Pearce,Shared Leadership Theory,,"Leadership distributed dynamically among team members, not one person",MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",21c,DB,high
Craig L. Pearce,Vertical vs Shared Leadership,,Influence flows both from appointed leaders and laterally among peers,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",21c,Knowledge,high
Craig L. Pearce,Distributed Influence Process,,Leadership as a collective emergent property of team interaction,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",21c,Knowledge,med
Jay A. Conger,Shared Leadership Theory,,Co-editor framing leadership as shared team-level influence,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",21c,DB,high
Jay A. Conger,Charismatic Leadership Theory,,"Leaders inspire through vision, confidence, and unconventional behavior",MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",20c-late,Knowledge,high
Jay A. Conger,The Empowerment Process,,Building followers' self-efficacy by removing conditions that disempower,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",20c-late,Knowledge,med
Robert K. Greenleaf,Servant Leadership Theory,,"Leader serves first, prioritizing followers' growth and wellbeing",MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",20c-late,DB,high
Robert K. Greenleaf,Servant-First Mindset,,True leaders begin with the desire to serve others,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",20c-late,Knowledge,high
Robert K. Greenleaf,Best Test of Servant Leadership,,"Do those served grow healthier, wiser, freer, and more autonomous",MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",20c-late,Knowledge,med
Robert Shiller,Herding Behavior (Finance),,"Investors imitate each other, amplifying bubbles and crashes",MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,20c-late,DB,high
Robert Shiller,Irrational Exuberance,,Speculative euphoria detaching asset prices from fundamental values,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,21c,Knowledge,high
Robert Shiller,Excess Volatility,,Stock prices fluctuate far more than dividends justify,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,20c-late,Knowledge,high
Robert Shiller,Narrative Economics,,Contagious popular stories drive economic and market fluctuations,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,21c,Knowledge,med
Barry M. Staw,Escalation of Commitment Theory,,People persist in failing courses to justify prior investment,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,20c-late,DB,high
Barry M. Staw,Knee-Deep in the Big Muddy,,Classic study showing escalating commitment to losing decisions,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,20c-late,Knowledge,high
Barry M. Staw,Self-Justification,,Decision-makers escalate to rationalize and defend earlier choices,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,20c-late,Knowledge,med
J. Michael Webb,Behavioral Supply Chain Theory,,Trust and power dynamics shape buyer-supplier relationship behavior,MANAGEMENT,"Operations, Quality & Supply Chain",D. Supply Chain Management,21c,DB,med
J. Michael Webb,Trust and Power in Supply Chains,,Multi-theoretic view of trust-power balance in strategic supply chains,MANAGEMENT,"Operations, Quality & Supply Chain",D. Supply Chain Management,21c,Web,med
David J. Ketchen Jr.,Behavioral Supply Chain Theory,,Best-value supply chains as sources of competitive advantage,MANAGEMENT,"Operations, Quality & Supply Chain",D. Supply Chain Management,21c,DB,high
David J. Ketchen Jr.,Configurational Strategy Approach,,Organizational effectiveness explained by coherent strategy-structure-environment configurations,MANAGEMENT,"Operations, Quality & Supply Chain",D. Supply Chain Management,20c-late,Knowledge,med
David J. Ketchen Jr.,Best Value Supply Chains,,"Competing on agility, adaptability, and alignment rather than cost",MANAGEMENT,"Operations, Quality & Supply Chain",D. Supply Chain Management,21c,Knowledge,med
Charles O'Reilly III,Organizational Ambidexterity Theory,,Firms simultaneously exploit existing competencies and explore new opportunities,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,DB,high
Charles O'Reilly III,Exploitation and Exploration Balance,,Separate units pursue efficiency and innovation under unified leadership,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,Knowledge,high
Charles O'Reilly III,Hidden Value,,Building advantage through ordinary people and strong culture,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,Knowledge,med
Michael L. Tushman,Organizational Ambidexterity Theory,,Structurally separate exploratory and exploitative units linked by leadership,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,DB,high
Michael L. Tushman,Technological Discontinuities,,"Radical innovations disrupt industries, punctuating periods of incremental change",MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,20c-late,Knowledge,high
Michael L. Tushman,Punctuated Equilibrium (Organizations),,Long stability interrupted by rapid revolutionary organizational reorientation,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,20c-late,Knowledge,med
Henry Chesbrough,Open Innovation Theory,,Firms should use external as well as internal ideas,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,DB,high
Henry Chesbrough,Inbound and Outbound Innovation,,Knowledge flows both into and out of the firm,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,Knowledge,high
Henry Chesbrough,Business Model Innovation,,Capturing value by reimagining how the firm creates and delivers,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,21c,Knowledge,med
Jan-Erik Vahlne,Uppsala Model of Internationalization,,Firms internationalize incrementally as market knowledge and commitment grow,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,20c-late,DB,high
Jan-Erik Vahlne,Establishment Chain,,Gradual progression from exports toward foreign production presence,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,20c-late,Knowledge,high
Jan-Erik Vahlne,Liability of Outsidership,,"Lacking network position, not foreignness, hinders internationalization",MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,21c,Knowledge,med
John Dunning,Eclectic Paradigm (OLI Framework),,"Ownership, location, and internalization advantages drive foreign investment",MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,20c-late,DB,high
John Dunning,OLI Advantages,,"Firms invest abroad when owning, locating, and internalizing pay",MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,20c-late,Knowledge,high
John Dunning,Investment Development Path,,Nations' net investment position evolves with economic development stages,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,20c-late,Knowledge,med
Stevan Hobfoll,Conservation of Resources (COR) Theory,,"People strive to obtain, retain, and protect valued resources",MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",20c-late,DB,high
Stevan Hobfoll,Resource Loss Spirals,,Initial resource loss triggers accelerating cycles of further depletion,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",20c-late,Knowledge,high
Stevan Hobfoll,Loss Primacy,,Resource losses impact wellbeing more strongly than equivalent gains,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",20c-late,Knowledge,med
Sanjai Bhagat,Behavioral Corporate Governance Theory,,Governance effectiveness shaped by directors' and managers' actual behavior,MANAGEMENT,"Business Ethics, CSR & Governance",D. Corporate Governance,21c,DB,med
Sanjai Bhagat,Director Ownership and Performance,,Board members' equity stakes align incentives with firm performance,MANAGEMENT,"Business Ethics, CSR & Governance",D. Corporate Governance,21c,Knowledge,med
Brian Bolton,Behavioral Corporate Governance Theory,,Co-author linking governance structures to measurable firm outcomes,MANAGEMENT,"Business Ethics, CSR & Governance",D. Corporate Governance,21c,DB,med
R. Roosevelt Thomas Jr.,Diversity Management Theory,,Managing diversity strategically beyond mere legal affirmative-action compliance,MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,20c-late,DB,high
R. Roosevelt Thomas Jr.,Managing Diversity vs Affirmative Action,,"Leveraging differences for performance, not just achieving representation",MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,20c-late,Knowledge,high
R. Roosevelt Thomas Jr.,Diversity Management Paradigms,,"Discrimination-fairness, access-legitimacy, and learning-integration approaches to diversity",MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,20c-late,Knowledge,med
Stephen Vargo,Service Dominant Logic (Marketing/Ops),,"Value co-created through service exchange, not embedded in goods",MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,DB,high
Stephen Vargo,Value Co-Creation,,"Customers always co-create value, never merely receive it",MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,Knowledge,high
Stephen Vargo,Operant vs Operand Resources,,Knowledge and skills act on resources to produce value,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,Knowledge,med
Robert Lusch,Service Dominant Logic (Marketing/Ops),,Co-author reframing marketing around service and value co-creation,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,DB,high
Robert Lusch,Service Ecosystems,,Self-adjusting actor networks co-creating value through shared institutions,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,Knowledge,med
Valarie Zeithaml,Service Quality Theory (SERVQUAL),,Service quality is the gap between expectations and perceptions,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,20c-late,DB,high
Valarie Zeithaml,Gaps Model of Service Quality,,Five organizational gaps cause perceived service quality shortfalls,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,20c-late,Knowledge,high
Valarie Zeithaml,Customer Lifetime Value,,Long-term profitability of relationships guiding customer investment decisions,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,Knowledge,med
A. Parasuraman,Service Quality Theory (SERVQUAL),,Five dimensions measure the gap between expected and perceived service,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,20c-late,DB,high
A. Parasuraman,Five SERVQUAL Dimensions,,"Reliability, assurance, tangibles, empathy, and responsiveness define service quality",MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,20c-late,Knowledge,high
A. Parasuraman,Technology Readiness Index,,Measuring consumers' propensity to embrace and use new technologies,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,21c,Knowledge,med
Muhammad Yunus,Social Entrepreneurship Theory,,Business solving social problems while remaining financially self-sustaining,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,20c-late,DB,high
Muhammad Yunus,Microcredit,,Tiny collateral-free loans empowering the poor to escape poverty,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,20c-late,Knowledge,high
Muhammad Yunus,Social Business,,Non-dividend company designed to solve a social problem,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,21c,Knowledge,high
Bill Drayton,Social Entrepreneurship Theory,,Changemakers applying entrepreneurial methods to large-scale social transformation,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,20c-late,DB,high
Bill Drayton,Everyone a Changemaker,,Vision of a world where all can drive social change,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,21c,Knowledge,high
Bill Drayton,Ashoka Fellowship,,Identifying and supporting leading social entrepreneurs worldwide,MANAGEMENT,Innovation & Entrepreneurship,D. Entrepreneurial Opportunity & Effectuation,20c-late,Knowledge,med
Richard Cyert,Organizational Slack Theory (IB),,Excess resources buffer firms and enable discretionary strategic action,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-mid,DB,high
Richard Cyert,Behavioral Theory of the Firm,,"Firms as coalitions making boundedly rational, satisficing decisions",MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-mid,Knowledge,high
Richard Cyert,Problemistic Search,,Firms search for solutions only when problems arise,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-mid,Knowledge,med
Hambrick,Managerial Discretion (IB),,Latitude executives have to influence organizational outcomes,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-late,DB,high
Hambrick,Upper Echelons Theory,,Organizations reflect the values and cognitions of top executives,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-late,Knowledge,high
Hambrick,Executive Job Demands,,Pressures and difficulty shaping how executives make strategic choices,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,21c,Knowledge,med
Finkelstein,Managerial Discretion (IB),,Co-developer framing executives' latitude of strategic action,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-late,DB,high
Finkelstein,Why Smart Executives Fail,,Recurring patterns and delusions behind major leadership failures,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,21c,Knowledge,med
Finkelstein,Strategic Leadership,,How top executives and teams shape organizational direction,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,20c-late,Knowledge,med
David B. Zoogah,Behavioral CSR Theory,,Individual cognition and behavior underlying corporate environmental responsibility,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,21c,DB,med
David B. Zoogah,Green HRM,,HR practices fostering employees' pro-environmental workplace behaviors,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,21c,Web,med
David B. Zoogah,Strategic Followership,,How followers actively shape organizational effectiveness and strategy,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,21c,Web,med
Gary Johns,Work-Life Balance Theory,,Situational context strongly shapes how work behavior unfolds,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",21c,DB,high
Gary Johns,The Essential Impact of Context,,Context profoundly conditions organizational behavior often overlooked by researchers,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",21c,Knowledge,high
Gary Johns,Presenteeism,,"Attending work while sick, reducing actual productivity",MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",21c,Knowledge,med
Jeffrey H. Greenhaus,Work-Family Conflict Theory (HRM),,"Work and family roles compete, creating inter-role conflict",MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",20c-late,DB,high
Jeffrey H. Greenhaus,Three Forms of Conflict,,"Time-based, strain-based, and behavior-based work-family conflict",MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",20c-late,Knowledge,high
Jeffrey H. Greenhaus,Work-Family Enrichment,,Participation in one role can improve the quality of another,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",21c,Knowledge,med
Nicholas J. Beutell,Work-Family Conflict Theory (HRM),,Co-author defining sources and forms of work-family conflict,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",20c-late,DB,high
Nicholas J. Beutell,Sources of Conflict Between Roles,,"Mapping time, strain, and behavior origins of role conflict",MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",20c-late,Knowledge,med
W. Edwards Deming,Total Quality Management (TQM),,Continuous improvement driven by management commitment and statistical thinking,MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-mid,DB,high
W. Edwards Deming,14 Points for Management,,Principles transforming management toward quality and long-term effectiveness,MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-late,Knowledge,high
W. Edwards Deming,PDCA Cycle,,Plan-Do-Check-Act loop for continuous iterative improvement,MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-mid,Knowledge,high
W. Edwards Deming,System of Profound Knowledge,,"Integrating systems, variation, knowledge, and psychology for management",MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-late,Knowledge,med
Joseph M. Juran,Total Quality Management (TQM),,"Quality achieved through planning, control, and continuous improvement",MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-mid,DB,high
Joseph M. Juran,Quality Trilogy,,"Quality planning, control, and improvement as managerial processes",MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-late,Knowledge,high
Joseph M. Juran,Pareto Principle (Quality),,Vital few causes produce most quality problems,MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-mid,Knowledge,high
Joseph M. Juran,Fitness for Use,,Quality defined as product meeting actual customer needs,MANAGEMENT,"Operations, Quality & Supply Chain",B. Quality Management,20c-mid,Knowledge,med
Finn Wiedersheim-Paul,Psychic Distance Theory,,Cultural and cognitive distance hinders information flow between markets,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,20c-late,DB,high
Finn Wiedersheim-Paul,Pre-Export Behavior,,Internal factors shaping a firm's initial export decisions,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,20c-late,Knowledge,med
Edward Freeman,Theory of the Firm (CSR Integration),,"Firms must create value for all stakeholders, not just shareholders",MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,20c-late,DB,high
Edward Freeman,Stakeholder Theory,,Managers owe duties to all groups affecting or affected,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,20c-late,Knowledge,high
Edward Freeman,Separation Fallacy,,Rejecting the false split between business and ethical decisions,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,21c,Knowledge,med
Edward Freeman,Managing for Stakeholders,,Aligning interests of stakeholders rather than trading them off,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,21c,Knowledge,med
Robert House,Path-Goal Theory of Leadership,,Leaders clear paths and rewards to motivate subordinates,MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,DB,high
Robert House,Four Leadership Styles,,"Directive, supportive, participative, and achievement-oriented leader behaviors",MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,Knowledge,high
Robert House,Charismatic Leadership Theory,,Leaders inspire devotion through vision and emotional appeals,MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,Knowledge,med
Philip Yetton,Vroom-Yetton Contingency Model,,Decision style should match the problem's situational characteristics,MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,DB,high
Philip Yetton,Decision Tree (Participation),,Sequential questions prescribing how much subordinate participation to allow,MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,Knowledge,high
Philip Yetton,Five Decision Styles,,"Autocratic, consultative, and group styles spanning participation levels",MANAGEMENT,Leadership,C. Contingency & Followership,20c-late,Knowledge,med
