theorist,concept,native,one_liner,part,major,sub,era,source,confidence
James Heckman,Non-Cognitive Skills,,"Traits like perseverance predict success beyond test scores.",Economics,Development & Environmental Economics,Health & Education Economics,21C,Knowledge,high
Leigh Tesfatsion,Agent-Based Computational Economics (ACE),,"Economies modeled bottom-up from interacting autonomous agents.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,21C,DB,high
Leigh Tesfatsion,Bottom-Up Modeling,,"Macro patterns emerge from local agent interactions.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,21C,Knowledge,med
Thomas C. Schelling,Agent-Based Computational Economics (ACE),,"Economies modeled bottom-up from interacting autonomous agents.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,DB,high
Thomas C. Schelling,Segregation Model (Tipping),,"Mild individual preferences produce sharp collective segregation.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,high
Thomas C. Schelling,Focal Point (Schelling Point),,"Coordination converges on naturally salient focal solutions.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,high
Thomas C. Schelling,Credible Commitment / Deterrence,,"Binding one's own options can strengthen strategic threats.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,high
Thomas C. Schelling,Tipping Point,,"Small changes can trigger abrupt, self-reinforcing social shifts.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,high
Richard Easterlin,Easterlin Paradox,,"Rising national income does not raise long-run happiness.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20-21C,DB,high
Richard Easterlin,Relative Income Hypothesis,,"Happiness depends on income relative to others.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20-21C,Knowledge,high
Richard Easterlin,Hedonic Treadmill (Aspirations),,"Rising aspirations offset gains, keeping satisfaction stable.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20-21C,Knowledge,med
Karla Hoff,Cultural Behavioral Economics (Development),,"Culture and social identity shape economic decisions in development.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,DB,high
Karla Hoff,Mental Models and Development,,"Shared mental models can perpetuate poverty and inequality.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,Knowledge,high
Karla Hoff,Caste and Cognitive Performance,,"Making caste salient impairs low-caste individuals' task performance.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,Knowledge,med
Joseph E. Stiglitz,Cultural Behavioral Economics (Development),,"Culture and social identity shape economic decisions in development.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,DB,high
Joseph E. Stiglitz,Asymmetric Information,,"Unequal information between parties distorts markets.",Economics,Development & Environmental Economics,Behavioral Development Economics,20-21C,Knowledge,high
Joseph E. Stiglitz,Equilibrium Unemployment,,"Information and wage rigidities sustain involuntary unemployment.",Economics,Development & Environmental Economics,Behavioral Development Economics,20C,Knowledge,med
Bruno S. Frey,Intrinsic vs. Extrinsic Motivation (Behavioral Economics),,"External rewards can crowd out intrinsic motivation.",Economics,"Labor, Personnel & Inequality Economics",Personnel & Organizational,20-21C,DB,high
Bruno S. Frey,Motivation Crowding Theory,,"Monetary incentives may undermine internalized motivation.",Economics,"Labor, Personnel & Inequality Economics",Personnel & Organizational,20-21C,Knowledge,high
Bruno S. Frey,Happiness Economics,,"Subjective wellbeing data should inform economic analysis.",Economics,"Labor, Personnel & Inequality Economics",Personnel & Organizational,20-21C,Knowledge,high
Bruno S. Frey,Procedural Utility,,"People value fair processes, not just outcomes.",Economics,"Labor, Personnel & Inequality Economics",Personnel & Organizational,21C,Knowledge,med
Peter N. Goettl,Behavioral Real Estate Economics,,"Psychological biases shape real estate valuation and decisions.",Economics,"Marketing, Consumption & Industrial Organization",Urban & Real Estate,21C,DB,med
Elke U. Weber,Behavioral Environmental Policy,,"Psychology of risk perception informs environmental policy design.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,DB,high
Elke U. Weber,Risk as Feelings,,"Affective reactions, not just calculation, drive risk choices.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,Knowledge,high
Elke U. Weber,Single Action Bias,,"People take one action and feel falsely reassured.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,Knowledge,med
Elke U. Weber,Psychological Distance of Climate Change,,"Climate risk feels distant, weakening motivation to act.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,Knowledge,med
Olivier Blanchard,Rational Bubbles (Behavioral Economics),,"Asset prices can rationally deviate from fundamentals self-fulfillingly.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,20-21C,DB,med
Olivier Blanchard,Hysteresis in Unemployment,,"Temporary shocks permanently raise the natural unemployment rate.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,20-21C,Knowledge,high
Olivier Blanchard,Fiscal Multipliers,,"Government spending can stimulate output more than assumed.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,21C,Knowledge,med
Kevin Murphy,Rational Addiction Theory,,"Addiction can result from forward-looking rational consumption.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20-21C,DB,high
Kevin Murphy,Economics of Superstars,,"Small talent differences yield huge income disparities.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20C,Knowledge,med
Jon Elster,Addiction as a Self-Control Problem (Behavioral Economics),,"Addiction reflects breakdown of intertemporal self-control.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20-21C,DB,high
Jon Elster,Sour Grapes (Adaptive Preferences),,"People unconsciously adjust desires to what is attainable.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20C,Knowledge,high
Jon Elster,Ulysses and the Sirens (Precommitment),,"Rational agents bind themselves against future weakness of will.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20C,Knowledge,high
Jon Elster,Mechanisms (Social Explanation),,"Social science explains via mechanisms, not universal laws.",Economics,Behavioral & Cognitive Economics,Intertemporal Choice & Self-Control,20-21C,Knowledge,med
World Bank,Behavioral Insights for Development,,"Behavioral science informs poverty and development policy.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,DB,high
World Bank,"Mind, Society, and Behavior (WDR 2015)",,"Development policy reframed around psychology and social context.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,Knowledge,med
J-PAL,Behavioral Insights for Development,,"Behavioral science informs poverty and development policy.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,DB,high
J-PAL,Randomized Controlled Trials (Development),,"Field experiments rigorously test anti-poverty interventions.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,Knowledge,high
Urs Fischbacher,Intentions-Based Reciprocity,,"People reward or punish based on others' perceived intentions.",Economics,Behavioral Game Theory & Strategic Interaction,Social Norms & Cooperation,21C,DB,high
Urs Fischbacher,Conditional Cooperation,,"People cooperate as long as others do too.",Economics,Behavioral Game Theory & Strategic Interaction,Social Norms & Cooperation,21C,Knowledge,high
Urs Fischbacher,z-Tree (Experimental Software),,"Standard toolkit for running economic laboratory experiments.",Economics,Behavioral Game Theory & Strategic Interaction,Social Norms & Cooperation,21C,Knowledge,med
Marianne Bertrand,Behavioral Discrimination,,"Subtle biases shape hiring and labor-market discrimination.",Economics,"Labor, Personnel & Inequality Economics",Discrimination & Inequality,21C,DB,high
Marianne Bertrand,Emily and Greg (Resume Audit),,"Identical resumes with white-sounding names get more callbacks.",Economics,"Labor, Personnel & Inequality Economics",Discrimination & Inequality,21C,Knowledge,high
Marianne Bertrand,Gender Gap and Career Dynamics,,"Hours and job flexibility drive persistent gender pay gaps.",Economics,"Labor, Personnel & Inequality Economics",Discrimination & Inequality,21C,Knowledge,med
Read Montague,Consumer Neuromarketing,,"Brain imaging reveals how branding shapes consumer preference.",Economics,"Marketing, Consumption & Industrial Organization",Behavioral Marketing & Pricing,21C,DB,high
Read Montague,Neural Coke-Pepsi Study,,"Brand knowledge alters brain responses to taste.",Economics,"Marketing, Consumption & Industrial Organization",Behavioral Marketing & Pricing,21C,Knowledge,high
Read Montague,Computational Dopamine (Reward Prediction),,"Dopamine encodes reward prediction errors guiding learning.",Economics,"Marketing, Consumption & Industrial Organization",Behavioral Marketing & Pricing,20-21C,Knowledge,high
Simon Johnson,Automation and Behavioral Response (Labor),,"Automation's labor effects depend on adoption and policy choices.",Economics,"Platform, Digital & Data Economy",Gig & Automation Economy,21C,DB,med
Simon Johnson,Power and Progress,,"Technological progress benefits elites unless steered toward broad gains.",Economics,"Platform, Digital & Data Economy",Gig & Automation Economy,21C,Knowledge,high
Simon Johnson,Institutions and Development,,"Inclusive institutions, not geography, drive long-run prosperity.",Economics,"Platform, Digital & Data Economy",Gig & Automation Economy,21C,Knowledge,high
Chris Udry,Risk Preferences in Development (Behavioral),,"Risk attitudes shape farming and investment in poor economies.",Economics,Development & Environmental Economics,Behavioral Development Economics,20-21C,DB,high
Chris Udry,Inefficiency in Household Production,,"Misallocation within households lowers agricultural output.",Economics,Development & Environmental Economics,Behavioral Development Economics,20-21C,Knowledge,med
Chris Udry,Informal Risk-Sharing Networks,,"Communities pool risk through informal social insurance.",Economics,Development & Environmental Economics,Behavioral Development Economics,20-21C,Knowledge,med
John B. Loomis,Stated Preference Biases (Environmental Economics),,"Hypothetical surveys bias estimates of environmental values.",Economics,Development & Environmental Economics,Environmental & Resource Economics,20-21C,DB,high
John B. Loomis,Contingent Valuation,,"Surveys estimate willingness to pay for non-market goods.",Economics,Development & Environmental Economics,Environmental & Resource Economics,20-21C,Knowledge,high
John B. Loomis,Existence Value,,"People value nature's mere existence apart from use.",Economics,Development & Environmental Economics,Environmental & Resource Economics,20-21C,Knowledge,med
Anthony Downs,Rational Ignorance (Behavioral Public Economics),,"Voters rationally stay uninformed when knowledge costs exceed benefits.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,20C,DB,high
Anthony Downs,Median Voter Theorem,,"Majority rule outcomes converge on the median voter's preference.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,20C,Knowledge,high
Anthony Downs,Economic Theory of Democracy,,"Parties and voters act as self-interested rational maximizers.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,20C,Knowledge,high
Lawrence Summers,Noise Trader Theory (Behavioral Finance),,"Irrational noise traders move prices and create risk.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,20-21C,DB,high
Lawrence Summers,Secular Stagnation,,"Chronic weak demand traps economies in low growth.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,21C,Knowledge,high
Lawrence Summers,Limits to Arbitrage,,"Risk and constraints prevent arbitrageurs from correcting mispricing.",Economics,Behavioral Finance & Asset Markets,Market Anomalies & Bubbles,20-21C,Knowledge,med
Runciman,Relative Deprivation (Happiness Economics),,"Discontent stems from comparison with a reference group.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,DB,high
Runciman,Egoistic vs Fraternalistic Deprivation,,"Deprivation felt individually differs from that felt for one's group.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,Web,high
Runciman,Reference Group Theory,,"People judge their situation against chosen comparison groups.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,Knowledge,med
Terry Lohrenz,Neurobiology of Market Behavior,,"Brain signals during trading reveal financial decision mechanisms.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Terry Lohrenz,Fictive Learning Signals,,"The brain learns from counterfactual outcomes that didn't happen.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Web,med
Lisa Zaval,Moral Licensing (Environmental Economics),,"Past good deeds license later environmentally harmful behavior.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,DB,high
Lisa Zaval,Legacy Motivation and Climate Action,,"Concern for legacy increases pro-environmental behavior.",Economics,Development & Environmental Economics,Environmental & Resource Economics,21C,Knowledge,med
Baba Shiv,Neurobiology of Risk,,"Emotion and brain states shape financial risk decisions.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Baba Shiv,Emotion and Decision-Making,,"Damaged-emotion patients can make better investment decisions.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,high
Baba Shiv,Placebo Effects of Marketing,,"Higher price raises perceived effectiveness of products.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,med
Paul David,Path Dependence (Complexity Economics),,"History locks in inferior technologies through early advantage.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,DB,high
Paul David,QWERTY Lock-In,,"The QWERTY keyboard exemplifies inefficient historical lock-in.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,high
Paul David,General Purpose Technologies (Dynamo),,"Productivity gains from new technologies arrive with long lags.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20C,Knowledge,med
Philip Brickman,Hedonic Adaptation (Happiness Economics),,"People return to baseline happiness after major life events.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,DB,high
Philip Brickman,Hedonic Treadmill,,"Pursuit of happiness yields fleeting gains as expectations rise.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,Knowledge,high
Philip Brickman,Lottery Winners and Accident Victims,,"Both winners and paraplegics drift back toward baseline mood.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20C,Knowledge,high
Camerer,Neural Basis of Risk Preferences,,"Brain activity underlies how individuals weigh risk.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Camerer,Behavioral Game Theory,,"Real strategic play deviates systematically from game-theoretic equilibrium.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,high
Camerer,Cognitive Hierarchy / Level-k Reasoning,,"Players reason a limited number of strategic steps ahead.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,high
Camerer,Curse of Knowledge,,"Informed people fail to ignore what others don't know.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,20-21C,Knowledge,med
Loewenstein,Neural Basis of Risk Preferences,,"Brain activity underlies how individuals weigh risk.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Loewenstein,Hot-Cold Empathy Gap,,"People in calm states misjudge their future emotional impulses.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,20-21C,Knowledge,high
Loewenstein,Projection Bias,,"People project current preferences onto their future selves.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,20-21C,Knowledge,high
Loewenstein,Visceral Factors in Decision-Making,,"Hunger, pain and craving override deliberate choice.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,20-21C,Knowledge,med
Prelec,Neural Basis of Risk Preferences,,"Brain activity underlies how individuals weigh risk.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Prelec,Pain of Paying,,"Spending money triggers an immediate psychological pain.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,high
Prelec,Bayesian Truth Serum,,"A scoring method elicits honest answers to subjective questions.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,med
Innovations for Poverty Action,Poverty Alleviation (Behavioral Insights),,"Field experiments identify what reduces global poverty.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,DB,high
Innovations for Poverty Action,Randomized Evaluation of Programs,,"Randomized trials test which interventions actually work.",Economics,Development & Environmental Economics,Behavioral Development Economics,21C,Knowledge,med
Alan Gerber,Behavioral Voter Turnout (Public Economics),,"Social pressure and norms strongly increase voter turnout.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,21C,DB,high
Alan Gerber,Social Pressure and Voting,,"Telling voters their turnout is public boosts participation.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,21C,Knowledge,high
Alan Gerber,Field Experiments in Political Science,,"Randomized field trials test get-out-the-vote tactics.",Economics,Political Economy & Public Choice,Public Choice & Political Behavior,21C,Knowledge,med
Brian Arthur,Self-Organization (Complexity Economics),,"Economies self-organize into order from agent interactions.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,DB,high
Brian Arthur,Increasing Returns and Lock-In,,"Early advantages compound, locking in dominant technologies.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,Knowledge,high
Brian Arthur,Complexity Economics,,"The economy is an evolving, out-of-equilibrium complex system.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,Knowledge,high
Brian Arthur,El Farol Bar Problem,,"Agents using diverse predictions self-regulate crowded outcomes.",Economics,Institutional & Evolutionary Economics,Complexity & Agent-Based Economics,20-21C,Knowledge,med
Andrew Oswald,Social Comparison Theory (Happiness Economics),,"Wellbeing depends on income relative to peers.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20-21C,DB,high
Andrew Oswald,Economics of Happiness,,"Subjective wellbeing data can measure welfare and policy.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,20-21C,Knowledge,high
Andrew Oswald,U-Shape of Happiness over Life,,"Life satisfaction dips in midlife then rises again.",Economics,"Welfare, Happiness & Heterodox Economics",Happiness & Wellbeing,21C,Knowledge,med
Samuel M. McClure,Neural Discounting (Neuroeconomics),,"Separate brain systems value immediate versus delayed rewards.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,DB,high
Samuel M. McClure,Dual-System Intertemporal Choice,,"Impulsive and deliberative brain systems compete over patience.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,high
Samuel M. McClure,Neural Correlates of Brand Preference,,"Brain reward regions respond to culturally preferred brands.",Economics,Behavioral & Cognitive Economics,Neuroeconomics & Neuromarketing,21C,Knowledge,med
Bruce Link,Fundamental Cause Theory,,"Social inequality persistently causes health disparities across eras.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,DB,high
Bruce Link,Stigma (Conceptualization),,"Stigma links labeling, stereotyping, separation and power.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,Knowledge,high
Bruce Link,Social Conditions as Causes of Disease,,"Social conditions are root causes shaping disease distribution.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,Knowledge,high
Jo Phelan,Fundamental Cause Theory,,"Social inequality persistently causes health disparities across eras.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,DB,high
Jo Phelan,Genetic Essentialism,,"Genetic explanations can reinforce social stigma and inequality.",Medicine,Medical Sociology,A. Core Theories & Medicalization,21C,Knowledge,med
Jo Phelan,Stigma and Health,,"Stigma operates as a fundamental cause of poor health.",Medicine,Medical Sociology,A. Core Theories & Medicalization,21C,Knowledge,high
John W. Travis,Health-Illness Continuum Theory,,"Health spans a continuum from premature death to wellness.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,DB,high
John W. Travis,Wellness Model,,"Wellness is an active process beyond mere absence of illness.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,Knowledge,high
John W. Travis,Self-Responsibility for Wellness,,"Individuals actively choose behaviors that build their wellness.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,Knowledge,med
Julian Tudor Hart,Inverse Care Law,,"Good medical care varies inversely with population need.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,DB,high
Julian Tudor Hart,Continuity of Care,,"Long-term doctor-patient relationships improve health outcomes.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,Knowledge,med
William C. Cockerham,Health Lifestyle Theory,,"Health lifestyles emerge from class, agency and structure.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,DB,high
William C. Cockerham,Health Lifestyles (Bourdieusian),,"Health behaviors form durable dispositions shaped by class habitus.",Medicine,Medical Sociology,A. Core Theories & Medicalization,21C,Knowledge,high
William C. Cockerham,Medical Sociology (Discipline-Building),,"Systematized the field of medical sociology theory.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,Knowledge,med
Eliot Freidson,Physician Dominance Theory,,"Medicine professionally dominates through autonomy and control over work.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,DB,high
Eliot Freidson,Professional Dominance,,"The medical profession monopolizes authority over its own practice.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,Knowledge,high
Eliot Freidson,Professionalism as Third Logic,,"Professionalism differs from both market and bureaucratic control.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20-21C,Knowledge,high
Eliot Freidson,Clinical Mentality,,"Practitioners trust personal experience over scientific abstraction.",Medicine,Medical Sociology,A. Core Theories & Medicalization,20C,Knowledge,med
Daniel Moerman,Placebo Effect (Anthropological),,"Healing responses arise from the meaning of treatment.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",20-21C,DB,high
Daniel Moerman,Meaning Response,,"Symbolic meaning, not inert placebo, drives healing effects.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",21C,Knowledge,high
Daniel Moerman,Ethnobotany of Healing,,"Cultural plant knowledge shapes medicinal practice and meaning.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",20-21C,Knowledge,med
Charles Leslie,Medical Pluralism Theory,,"Multiple medical systems coexist within a single society.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",20C,DB,high
Charles Leslie,Asian Medical Systems,,"Asian medical traditions form coherent, organized knowledge systems.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",20C,Knowledge,high
Charles Leslie,Cosmopolitan Medicine,,"Biomedicine is one cultural system, not universal neutral science.",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",20C,Knowledge,med
