theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Gerald Patterson,Coercive Family Process,,"Negative reinforcement traps families in escalating conflict",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1980s,Knowledge,high
Gerald Patterson,Parent Management Training,,"Teaching parents to reinforce prosocial child behavior",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1980s,Knowledge,high
Gerald Patterson,Early Starter Model,,"Early-onset antisocial behavior rooted in family interaction",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1990s,Knowledge,med
Richard Gardner,Parental Alienation Theory,,"One parent turning a child against the other parent",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",C. 부모 소외·재구성가족 (Parental Alienation & Reconstitution),1980s,DB,med
Richard Gardner,Parental Alienation Syndrome,,"Contested syndrome of child rejecting an alienated parent",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",C. 부모 소외·재구성가족 (Parental Alienation & Reconstitution),1980s,Knowledge,med
Richard Gardner,Custody Litigation Dynamics,,"High-conflict custody disputes shaping child loyalty conflicts",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",C. 부모 소외·재구성가족 (Parental Alienation & Reconstitution),1990s,Knowledge,med
Karen Fingerman,Intergenerational Ambivalence,,"Adult parent-child ties mix closeness with tension",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),2000s,DB,high
Karen Fingerman,Mattering and Aging Relationships,,"Feeling important to others sustains well-being in later life",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),2000s,Knowledge,med
Karen Fingerman,Helicopter Parenting and Grown Children,,"Intensive support to adult children carries mixed effects",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),2010s,Knowledge,med
Monica McGoldrick,Family Storytelling (Therapy),,"Exploring family stories to understand relational patterns",Family,가족치료 실천 모델 (Family Therapy Practice Models),B. 서사·이야기 치료 (Narrative & Storytelling Therapy),1980s,DB,high
Monica McGoldrick,Genogram,,"Visual map of family relationships across three generations",Family,가족치료 실천 모델 (Family Therapy Practice Models),B. 서사·이야기 치료 (Narrative & Storytelling Therapy),1980s,Knowledge,high
Monica McGoldrick,Family Life Cycle,,"Predictable developmental stages families pass through over time",Family,가족치료 실천 모델 (Family Therapy Practice Models),B. 서사·이야기 치료 (Narrative & Storytelling Therapy),1980s,Knowledge,high
Monica McGoldrick,Ethnicity and Family Therapy,,"Cultural background fundamentally shapes family norms and therapy",Family,가족치료 실천 모델 (Family Therapy Practice Models),B. 서사·이야기 치료 (Narrative & Storytelling Therapy),1980s,Knowledge,high
Fredrick M. Loomis,Family Leisure Theory,,"Shared recreational activities strengthening family bonds and cohesion",Family,디지털 시대 가족·여가 (Digital Age Family & Leisure),C. 가족 여가 (Family Leisure),2000s,DB,med
Nick Stinnett,Family Strengths Perspective,,"Identifying qualities that make families strong and resilient",Family,가족치료 실천 모델 (Family Therapy Practice Models),C. 가족생활교육·강점 (Family Life Education & Strengths),1980s,DB,high
Nick Stinnett,Six Qualities of Strong Families,,"Commitment, appreciation, communication, time, well-being, coping",Family,가족치료 실천 모델 (Family Therapy Practice Models),C. 가족생활교육·강점 (Family Life Education & Strengths),1980s,Knowledge,med
Nick Stinnett,Family Wellness,,"Focusing on family health rather than dysfunction",Family,가족치료 실천 모델 (Family Therapy Practice Models),C. 가족생활교육·강점 (Family Life Education & Strengths),1980s,Knowledge,med
Alfred Adler,Individual Psychology (Adler),,"Striving to overcome inferiority drives human personality",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1920s,DB,high
Alfred Adler,Inferiority Complex,,"Deep feelings of inadequacy motivating compensation and striving",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1920s,Knowledge,high
Alfred Adler,Striving for Superiority,,"Universal drive toward competence and self-perfection",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1920s,Knowledge,high
Alfred Adler,Style of Life,,"Unique pattern of goals shaping one's whole personality",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1920s,Knowledge,high
Alfred Adler,Social Interest,Gemeinschaftsgefühl,"Innate capacity for cooperation and concern for community",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1930s,Knowledge,high
Alfred Adler,Birth Order,,"Sibling position influences personality and life outlook",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1920s,Knowledge,high
Ivan Pavlov,Classical Conditioning,,"Neutral stimulus paired with reflex elicits learned response",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1900s,DB,high
Ivan Pavlov,Conditioned Reflex,,"Acquired automatic response to a previously neutral signal",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1900s,Knowledge,high
Ivan Pavlov,Extinction,,"Conditioned response fades when reinforcement is withdrawn",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1900s,Knowledge,high
Ivan Pavlov,Stimulus Generalization,,"Similar stimuli evoke the same conditioned response",Psychology,Psychoanalytic & Psychodynamic,A. Classical Psychoanalysis,1900s,Knowledge,high
Julian Rotter,Locus of Control,,"Belief that outcomes stem from self versus external forces",Psychology,Cognitive,A. Social-Cognitive Theory,1960s,DB,high
Julian Rotter,Social Learning Theory (Rotter),,"Behavior predicted by expectancy and value of reinforcement",Psychology,Cognitive,A. Social-Cognitive Theory,1950s,Knowledge,high
Julian Rotter,Expectancy,,"Subjective probability that behavior yields a given outcome",Psychology,Cognitive,A. Social-Cognitive Theory,1950s,Knowledge,high
Julian Rotter,Reinforcement Value,,"Subjective desirability of an anticipated outcome",Psychology,Cognitive,A. Social-Cognitive Theory,1950s,Knowledge,high
Lee Ross,Fundamental Attribution Error,,"Overattributing others' behavior to disposition over situation",Psychology,Cognitive,A. Social-Cognitive Theory,1970s,DB,high
Lee Ross,Naive Realism,,"Belief one sees reality objectively while others are biased",Psychology,Cognitive,A. Social-Cognitive Theory,1990s,Knowledge,high
Lee Ross,False Consensus Effect,,"Overestimating how much others share one's views",Psychology,Cognitive,A. Social-Cognitive Theory,1970s,Knowledge,high
Lee Ross,Reactive Devaluation,,"Devaluing a proposal simply because an adversary offered it",Psychology,Cognitive,A. Social-Cognitive Theory,1990s,Knowledge,med
Peter Wason,Confirmation Bias,,"Seeking evidence confirming rather than refuting one's beliefs",Psychology,Cognitive,A. Social-Cognitive Theory,1960s,DB,high
Peter Wason,Wason Selection Task,,"Card puzzle revealing flawed logical reasoning in people",Psychology,Cognitive,A. Social-Cognitive Theory,1960s,Knowledge,high
Peter Wason,2-4-6 Task,,"Rule-discovery test demonstrating positive-test reasoning bias",Psychology,Cognitive,A. Social-Cognitive Theory,1960s,Knowledge,high
Mary Klinnert,Social Referencing,,"Infants read caregivers' emotions to interpret ambiguous situations",Psychology,Developmental,A. Cognitive & Moral Development,1980s,DB,high
Mary Klinnert,Visual Cliff Emotional Signaling,,"Mother's facial expression guides infant crossing apparent drop",Psychology,Developmental,A. Cognitive & Moral Development,1980s,Web,high
Mary Klinnert,Emotional Communication in Infancy,,"Caregiver affect shapes infant approach and avoidance",Psychology,Developmental,A. Cognitive & Moral Development,1980s,Web,med
Solomon Asch,Conformity,,"People conform to group judgment despite clear evidence",Psychology,Social Psychology,A. Identity & Intergroup,1950s,DB,high
Solomon Asch,Asch Conformity Experiments,,"Line-judgment studies showing social pressure overriding perception",Psychology,Social Psychology,A. Identity & Intergroup,1950s,Knowledge,high
Solomon Asch,Configural Model of Impression Formation,,"Central traits organize overall perception of a person",Psychology,Social Psychology,A. Identity & Intergroup,1940s,Knowledge,high
Solomon Asch,Primacy Effect in Impressions,,"Early information weighs most in forming impressions",Psychology,Social Psychology,A. Identity & Intergroup,1940s,Knowledge,high
Stanley Milgram,Obedience to Authority,,"People obey authority figures even causing apparent harm",Psychology,Social Psychology,A. Identity & Intergroup,1960s,DB,high
Stanley Milgram,Six Degrees of Separation,,"Any two people linked through short chains of acquaintances",Psychology,Social Psychology,A. Identity & Intergroup,1960s,Knowledge,high
Stanley Milgram,Agentic State,,"Obedient individuals see themselves as authority's mere instruments",Psychology,Social Psychology,A. Identity & Intergroup,1970s,Knowledge,high
Stanley Milgram,Familiar Stranger,,"Recurrently encountered strangers held in mutual non-acknowledgment",Psychology,Social Psychology,A. Identity & Intergroup,1970s,Knowledge,med
Dalmas Taylor,Social Penetration Theory,,"Relationships deepen through gradual increase in self-disclosure",Psychology,Social Psychology,A. Identity & Intergroup,1970s,DB,high
Dalmas Taylor,Onion Model of Self-Disclosure,,"Personality revealed in layers from peripheral to core",Psychology,Social Psychology,A. Identity & Intergroup,1970s,Knowledge,high
Dalmas Taylor,Breadth and Depth of Disclosure,,"Intimacy grows as disclosure widens and deepens",Psychology,Social Psychology,A. Identity & Intergroup,1970s,Knowledge,med
Muzafer Sherif,Realistic Conflict Theory,,"Intergroup hostility arises from competition over scarce resources",Psychology,Social Psychology,A. Identity & Intergroup,1950s,DB,high
Muzafer Sherif,Robbers Cave Experiment,,"Boys' camp study creating then reducing group conflict",Psychology,Social Psychology,A. Identity & Intergroup,1950s,Knowledge,high
Muzafer Sherif,Superordinate Goals,,"Shared goals requiring cooperation reduce intergroup hostility",Psychology,Social Psychology,A. Identity & Intergroup,1950s,Knowledge,high
Muzafer Sherif,Autokinetic Effect Norm Formation,,"Groups converge on shared norms in ambiguous situations",Psychology,Social Psychology,A. Identity & Intergroup,1930s,Knowledge,high
John Darley,Bystander Effect,,"Presence of others reduces likelihood of individual helping",Psychology,Social Psychology,A. Identity & Intergroup,1960s,DB,high
John Darley,Diffusion of Responsibility,,"Responsibility to act dilutes across multiple bystanders",Psychology,Social Psychology,A. Identity & Intergroup,1960s,Knowledge,high
John Darley,Five-Step Helping Model,,"Helping requires noticing, interpreting, taking, deciding, then acting",Psychology,Social Psychology,A. Identity & Intergroup,1970s,Knowledge,high
C. Daniel Batson,Empathy-Altruism Hypothesis,,"Empathy produces genuinely selfless motivation to help others",Psychology,Social Psychology,A. Identity & Intergroup,1980s,DB,high
C. Daniel Batson,Empathic Concern,,"Other-oriented feeling evoking altruistic helping",Psychology,Social Psychology,A. Identity & Intergroup,1980s,Knowledge,high
C. Daniel Batson,Moral Hypocrisy,,"Appearing moral while avoiding the cost of being moral",Psychology,Social Psychology,A. Identity & Intergroup,1990s,Knowledge,med
Costa,Five-Factor Model (Big Five),,"Personality structured by five broad trait dimensions",Psychology,Personality,A. Trait Theories,1980s,DB,high
Costa,NEO Personality Inventory,,"Standard questionnaire measuring the five-factor personality traits",Psychology,Personality,A. Trait Theories,1980s,Knowledge,high
Costa,Facets of Personality,,"Each broad trait decomposed into six narrower facets",Psychology,Personality,A. Trait Theories,1990s,Knowledge,high
McCrae,Five-Factor Model (Big Five),,"Five-factor traits as universal, biologically based personality dimensions",Psychology,Personality,A. Trait Theories,1980s,DB,high
McCrae,Five-Factor Theory,,"Traits as endogenous basic tendencies shaping characteristic adaptations",Psychology,Personality,A. Trait Theories,1990s,Knowledge,high
McCrae,Cross-Cultural Universality of Traits,,"Big Five structure replicates across diverse cultures",Psychology,Personality,A. Trait Theories,2000s,Knowledge,high
Raymond Cattell,Trait Theory (General),,"Personality mapped through factor-analyzed source traits",Psychology,Personality,A. Trait Theories,1940s,DB,high
Raymond Cattell,16 Personality Factors (16PF),,"Sixteen source traits measured by Cattell's questionnaire",Psychology,Personality,A. Trait Theories,1940s,Knowledge,high
Raymond Cattell,Fluid and Crystallized Intelligence,,"Reasoning ability distinct from accumulated knowledge",Psychology,Personality,A. Trait Theories,1960s,Knowledge,high
Raymond Cattell,Surface vs Source Traits,,"Observable behaviors versus underlying causal personality factors",Psychology,Personality,A. Trait Theories,1940s,Knowledge,high
Heinz Hartmann,Ego Psychology,,"Ego has conflict-free functions enabling adaptation to reality",Psychology,Personality,A. Trait Theories,1930s,DB,high
Heinz Hartmann,Conflict-Free Ego Sphere,,"Ego capacities operating independently of psychic conflict",Psychology,Personality,A. Trait Theories,1930s,Knowledge,high
Heinz Hartmann,Adaptation,,"Mutual fitting of organism and its average expectable environment",Psychology,Personality,A. Trait Theories,1930s,Knowledge,high
Paul Meehl,Diathesis-Stress Model,,"Disorder emerges when vulnerability meets environmental stress",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1960s,DB,high
Paul Meehl,Clinical versus Statistical Prediction,,"Statistical formulas often outperform expert clinical judgment",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1950s,Knowledge,high
Paul Meehl,Schizotaxia,,"Inherited neural defect predisposing to schizophrenia",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1960s,Knowledge,high
Paul Meehl,Construct Validity,,"Validity established by a test's place in a theory",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1950s,Knowledge,high
George L. Engel,Biopsychosocial Model,,"Health shaped by biological, psychological, and social factors together",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,DB,high
George L. Engel,Critique of Biomedical Reductionism,,"Disease cannot be reduced to biology alone",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,Knowledge,high
George L. Engel,Systems Approach to Medicine,,"Patient understood across nested biological and social systems",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1980s,Knowledge,med
Otto Kernberg,Psychodynamic Therapy,,"Treating personality disorders through analyzing internalized object relations",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,DB,high
Otto Kernberg,Borderline Personality Organization,,"Identity diffusion and splitting underlying severe personality pathology",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,Knowledge,high
Otto Kernberg,Splitting,,"Keeping good and bad images of others rigidly separate",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,Knowledge,high
Otto Kernberg,Object Relations Theory (Kernberg),,"Internalized self-other-affect units structuring personality",Psychology,Clinical & Psychopathology,A. Models of Psychopathology,1970s,Knowledge,high
Christopher Peterson,Character Strengths and Virtues,,"Classification of universal positive traits and virtues",Psychology,Positive Psychology,A. Well-being Models,2000s,DB,high
Christopher Peterson,VIA Classification,,"Twenty-four measurable strengths organized under six virtues",Psychology,Positive Psychology,A. Well-being Models,2000s,Knowledge,high
Christopher Peterson,Explanatory Style,,"Habitual ways of explaining events affect well-being",Psychology,Positive Psychology,A. Well-being Models,1980s,Knowledge,high
Jaak Panksepp,Affective Neuroscience,,"Mapping basic emotional systems shared across mammalian brains",Psychology,Cognitive Science & Neuroscience,A. Cognitive Science,1990s,DB,high
Jaak Panksepp,Seven Primary Emotional Systems,,"SEEKING, RAGE, FEAR, LUST, CARE, PANIC, PLAY",Psychology,Cognitive Science & Neuroscience,A. Cognitive Science,1990s,Knowledge,high
Jaak Panksepp,SEEKING System,,"Basic neural drive motivating exploration and anticipation",Psychology,Cognitive Science & Neuroscience,A. Cognitive Science,1990s,Knowledge,high
Jaak Panksepp,Animal Models of Emotion,,"Rat laughter and play reveal evolutionary emotion roots",Psychology,Cognitive Science & Neuroscience,A. Cognitive Science,2000s,Knowledge,med
Sidney Jourard,Self-Disclosure Theory,,"Revealing oneself to others fosters health and intimacy",Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1960s,DB,high
Sidney Jourard,The Transparent Self,,"Authentic self-disclosure as path to psychological well-being",Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1960s,Knowledge,high
Sidney Jourard,Disclosure Reciprocity,,"Self-disclosure tends to prompt disclosure in return",Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1960s,Knowledge,med
Elaine Hatfield,Matching Hypothesis (Relationships),,"People pair with partners of similar social desirability",Psychology,Relationship & Interpersonal,A. Love & Attachment,1960s,DB,high
Elaine Hatfield,Passionate vs Companionate Love,,"Intense longing distinguished from deep affectionate attachment",Psychology,Relationship & Interpersonal,A. Love & Attachment,1970s,Knowledge,high
Elaine Hatfield,Equity Theory of Relationships,,"Relationships thrive when partners perceive fair exchange",Psychology,Relationship & Interpersonal,A. Love & Attachment,1970s,Knowledge,high
Elaine Hatfield,Emotional Contagion,,"People automatically catch others' emotions through mimicry",Psychology,Relationship & Interpersonal,A. Love & Attachment,1990s,Knowledge,high
Thomas Teo,Critical Psychology,,"Critiquing psychology's hidden assumptions and political functions",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2000s,DB,high
Thomas Teo,Epistemological Violence,,"Interpreting data in ways that harm marginalized groups",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2010s,Knowledge,med
Thomas Teo,Theoretical Psychology,,"Reflexive analysis of psychology's concepts and foundations",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2000s,Knowledge,med
Peter Beresford,Mad Studies,,"Service-user-led field reclaiming madness as knowledge and identity",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2010s,DB,high
Peter Beresford,Survivor Research,,"Research led by people with lived mental-distress experience",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2000s,Web,high
Peter Beresford,Experiential Knowledge,,"Lived experience as a valid form of expertise",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2000s,Web,high
Peter Beresford,User Involvement,,"Service users as equal participants shaping policy and practice",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,2000s,Web,high
Roger Barker,Environmental Psychology,,"Behavior shaped by the physical settings people inhabit",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,1960s,DB,high
Roger Barker,Behavior Settings,,"Physical-social environments that constrain and pattern behavior",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,1960s,Knowledge,high
Roger Barker,Ecological Psychology,,"Studying behavior in natural everyday environments",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,1960s,Knowledge,high
Roger Barker,Manning Theory,,"Understaffed settings draw broader participation from members",Psychology,"Critical, Cultural & Environmental",A. Critical & Health Belief,1960s,Knowledge,med
Richard M. Lerner,Positive Youth Development,,"Aligning youth strengths with resources fosters thriving",Psychology,Emerging & Contemporary,B. Applied & Specialized,2000s,DB,high
Richard M. Lerner,Five Cs of PYD,,"Competence, confidence, connection, character, and caring",Psychology,Emerging & Contemporary,B. Applied & Specialized,2000s,Knowledge,high
Richard M. Lerner,Developmental Systems Theory,,"Development emerges from dynamic person-context relations over time",Psychology,Emerging & Contemporary,B. Applied & Specialized,2000s,Knowledge,high
Richard M. Lerner,Goodness of Fit,,"Thriving depends on match between individual and context",Psychology,Emerging & Contemporary,B. Applied & Specialized,1980s,Knowledge,med
Richard Shweder,Cultural Psychology,,"Mind and culture mutually constitute each other",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,1990s,DB,high
Richard Shweder,Big Three of Morality,,"Ethics of autonomy, community, and divinity",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,1990s,Knowledge,high
Richard Shweder,Thinking Through Cultures,,"Understanding others requires entering their cultural meanings",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,1990s,Knowledge,high
Richard Shweder,Custom Complex,,"Cultural practices and the meanings sustaining them",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,1980s,Knowledge,med
John Suler,Cyberpsychology,,"Psychology of human behavior in online environments",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,DB,high
John Suler,Online Disinhibition Effect,,"Anonymity online loosens normal social restraints on behavior",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,Knowledge,high
John Suler,The Psychology of Cyberspace,,"Pioneering framework for understanding life in digital spaces",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,Knowledge,high
Barbara L. Fredrickson,Broaden-and-Build Theory of Positive Emotions,,"Positive emotions widen thought and build lasting resources",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,DB,high
Barbara L. Fredrickson,Positivity Ratio,,"Flourishing linked to ratio of positive to negative affect",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,Knowledge,med
Barbara L. Fredrickson,Positivity Resonance,,"Micro-moments of shared positive emotion deepen connection",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2010s,Knowledge,high
Barbara L. Fredrickson,Undoing Hypothesis,,"Positive emotions undo lingering cardiovascular effects of stress",Psychology,Emerging & Contemporary,A. Digital & Cyberpsychology,2000s,Knowledge,med
Otto F. Kernberg,Transference-Focused Psychotherapy (TFP),,"Structured treatment integrating split self-representations in borderline patients",Psychology,Psychoanalytic & Psychodynamic,C. Psychodynamic Therapy,1990s,DB,high
Otto F. Kernberg,Object Relations Integration,,"Therapy unifying fragmented internal images of self and others",Psychology,Psychoanalytic & Psychodynamic,C. Psychodynamic Therapy,1990s,Knowledge,high
Otto F. Kernberg,Transference Analysis,,"Interpreting here-and-now therapy relationship to access pathology",Psychology,Psychoanalytic & Psychodynamic,C. Psychodynamic Therapy,1990s,Knowledge,high
Stephen A. Mitchell,Relational Psychoanalysis,,"Mind formed through relationships, not just internal drives",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1980s,DB,high
Stephen A. Mitchell,Relational Matrix,,"Self emerges within an interactive field of relationships",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1980s,Knowledge,high
Stephen A. Mitchell,Two-Person Psychology,,"Therapy as mutual interaction, not detached observation",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
Jeffrey Young,Schema Therapy,,"Treating entrenched maladaptive patterns formed in childhood",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,DB,high
Jeffrey Young,Early Maladaptive Schemas,,"Self-defeating life themes rooted in unmet childhood needs",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
Jeffrey Young,Schema Modes,,"Shifting emotional states activating different schema patterns",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,2000s,Knowledge,high
Jeffrey Young,Limited Reparenting,,"Therapist partially meets the patient's unmet childhood needs",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,2000s,Knowledge,med
Fritz Perls,Gestalt Therapy,,"Restoring present-moment awareness of whole organismic experience",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1950s,DB,high
Fritz Perls,Here and Now,,"Focusing on present experience rather than past explanation",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1950s,Knowledge,high
Fritz Perls,Empty Chair Technique,,"Dialoguing with imagined figures to integrate conflicts",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1960s,Knowledge,high
Fritz Perls,Unfinished Business,,"Unresolved past feelings intruding on present functioning",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1960s,Knowledge,high
James Bugental,Existential-Humanistic Therapy,,"Therapy fostering authentic confrontation with existence and choice",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1960s,DB,high
James Bugental,Presence,,"Therapist's full authentic availability in the encounter",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1970s,Knowledge,high
James Bugental,Authenticity,,"Living in accord with one's genuine inner experience",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1960s,Knowledge,high
Michael White,Narrative Therapy,,"Re-authoring life stories to separate person from problem",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,DB,high
Michael White,Externalizing the Problem,,"Problem treated as separate entity, not personal defect",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
Michael White,Re-Authoring,,"Helping people build empowering alternative life narratives",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
Michael White,Unique Outcomes,,"Exceptions to the problem story opening new narratives",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
David Epston,Narrative Therapy,,"Co-author of re-authoring approach using letters and documents",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,DB,high
David Epston,Therapeutic Letter Writing,,"Letters extending and consolidating therapeutic conversations",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,high
David Epston,Communities of Concern,,"Networks of support reinforcing preferred identity stories",Psychology,Counseling & Psychotherapy,A. Cognitive & Behavioral Therapies,1990s,Knowledge,med
Jack Brehm,Reactance Theory,,"Threatened freedom triggers motivation to restore it",Psychology,Social Psychology,B. Attitudes & Persuasion,1960s,DB,high
Jack Brehm,Psychological Reactance,,"Resistant reaction against perceived constraints on choice",Psychology,Social Psychology,B. Attitudes & Persuasion,1960s,Knowledge,high
Jack Brehm,Free-Choice Paradigm,,"Choosing intensifies preference for the chosen alternative",Psychology,Social Psychology,B. Attitudes & Persuasion,1950s,Knowledge,high
William Swann Jr.,Self-Verification Theory,,"People seek feedback confirming their existing self-views",Psychology,Social Psychology,B. Attitudes & Persuasion,1980s,DB,high
William Swann Jr.,Identity Negotiation,,"People negotiate identities that align with self-concepts",Psychology,Social Psychology,B. Attitudes & Persuasion,1980s,Knowledge,high
William Swann Jr.,Identity Fusion,,"Profound oneness with a group driving extreme sacrifice",Psychology,Social Psychology,B. Attitudes & Persuasion,2000s,Knowledge,high
Hazel Markus,Possible Selves Theory,,"Imagined future selves guiding motivation and behavior",Psychology,Social Psychology,B. Attitudes & Persuasion,1980s,DB,high
Hazel Markus,Self-Schema,,"Cognitive generalizations organizing self-relevant information",Psychology,Social Psychology,B. Attitudes & Persuasion,1970s,Knowledge,high
Hazel Markus,Independent vs Interdependent Self,,"Cultures foster autonomous versus relationally defined selves",Psychology,Social Psychology,B. Attitudes & Persuasion,1990s,Knowledge,high
Hazel Markus,Culture and Self,,"Self-construals shaped fundamentally by cultural context",Psychology,Social Psychology,B. Attitudes & Persuasion,1990s,Knowledge,high
Paula Nurius,Possible Selves Theory,,"Hoped-for and feared future selves motivate present action",Psychology,Social Psychology,B. Attitudes & Persuasion,1980s,DB,high
Paula Nurius,Self-Concept as Dynamic,,"Working self-concept shifts with context and salience",Psychology,Social Psychology,B. Attitudes & Persuasion,1980s,Knowledge,med
Alison Gopnik,Theory of Mind (Development),,"Children develop understanding of others' mental states",Psychology,Developmental,A. Cognitive & Moral Development,1990s,DB,high
Alison Gopnik,Theory Theory,,"Children learn like scientists, forming and revising theories",Psychology,Developmental,A. Cognitive & Moral Development,1990s,Knowledge,high
Alison Gopnik,The Scientist in the Crib,,"Infants reason probabilistically about a structured world",Psychology,Developmental,A. Cognitive & Moral Development,1990s,Knowledge,high
Alison Gopnik,Lantern vs Spotlight Consciousness,,"Children's attention diffuse and exploratory, unlike adults' focus",Psychology,Developmental,A. Cognitive & Moral Development,2000s,Knowledge,med
James Marcia,Identity Status Theory (Adolescence),,"Identity formed through exploration and commitment combinations",Psychology,Developmental,B. Lifespan Development,1960s,DB,high
James Marcia,Four Identity Statuses,,"Achievement, moratorium, foreclosure, and diffusion identity states",Psychology,Developmental,B. Lifespan Development,1960s,Knowledge,high
James Marcia,Exploration and Commitment,,"Two dimensions defining adolescent identity development",Psychology,Developmental,B. Lifespan Development,1960s,Knowledge,high
Laura L. Carstensen,Socioemotional Selectivity Theory (Aging),,"Perceived limited time shifts goals toward emotional meaning",Psychology,Developmental,B. Lifespan Development,1990s,DB,high
