theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Sheldon Krimsky,Conflicts of Interest in Science,,"Corporate funding compromises scientific independence and trust",Medicine,History of Medicine & Science Studies,"B. Genetics, Genomics & Society",Modern,Knowledge,high
Sheldon Krimsky,Genetic Determinism Critique,,"Overstating genes obscures environment and complexity",Medicine,History of Medicine & Science Studies,"B. Genetics, Genomics & Society",Modern,Knowledge,med
Margaret Lock,Biomedicine as Culture Theory,,"Biomedicine is itself a culturally situated knowledge system",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Contemporary,DB,high
Margaret Lock,Local Biologies,,"Biology and bodily experience vary across cultural contexts",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Contemporary,Knowledge,high
Margaret Lock,Death and the Brain-Dead,,"Brain death concept culturally contested across Japan and West",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Contemporary,Knowledge,high
Margaret Lock,Biosociality and Embodiment,,"Genetics and environment co-constitute embodied experience",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Contemporary,Knowledge,med
John Astin,CAM Usage Theory,,"Patients choose alternative medicine for congruence with values",Medicine,History of Medicine & Science Studies,C. Complementary & Alternative Medicine,Contemporary,DB,high
John Astin,Why Patients Use Alternative Medicine,,"Landmark study of motivations behind CAM adoption",Medicine,History of Medicine & Science Studies,C. Complementary & Alternative Medicine,Contemporary,Knowledge,high
John Astin,Holistic Health Values,,"CAM use reflects desire for holistic, participatory care",Medicine,History of Medicine & Science Studies,C. Complementary & Alternative Medicine,Contemporary,Knowledge,med
Paul Rabinow,Medical Technoscience Theory,,"Life sciences reshape how humans understand themselves",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,DB,high
Paul Rabinow,Biosociality,,"New collective identities form around shared biology",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,high
Paul Rabinow,Anthropology of Reason,,"Scientific knowledge studied as situated cultural practice",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,high
Paul Rabinow,Purgatory of the Biosciences,,"Genomics creates new ethical and existential terrain",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,med
Phil Brown,Health Social Movements Theory,,"Lay activism challenges expert control of health knowledge",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,DB,high
Phil Brown,Popular Epidemiology,,"Communities collect data to document environmental health harms",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,high
Phil Brown,Contested Illnesses,,"Disputed conditions reveal politics of medical recognition",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,high
Phil Brown,Embodied Health Movements,,"Movements grounded in personal illness experience challenge science",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,med
Stephen R. Epstein,Health Social Movements Theory,,"Activists gain credibility to shape biomedical research",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,DB,high
Stephen R. Epstein,Lay Expertise,,"Patient activists acquire technical knowledge to influence science",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,high
Stephen R. Epstein,Impure Science (AIDS Activism),,"AIDS activists transformed clinical trial design and credibility",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,high
Stephen R. Epstein,Inclusion-and-Difference Paradigm,,"Identity categories embedded in biomedical research and policy",Medicine,Medical Sociology,G. Globalization & Social Movements (Health),Contemporary,Knowledge,med
R.D. Laing,Anti-Psychiatry Movement Theory,,"Madness is intelligible response to unbearable social situations",Medicine,Psychiatry & Mental Health,A. Sociocultural & Critical Psychiatry,Modern,DB,high
R.D. Laing,The Divided Self,,"Schizophrenia understood as ontological insecurity, not mere disease",Medicine,Psychiatry & Mental Health,A. Sociocultural & Critical Psychiatry,Modern,Knowledge,high
R.D. Laing,Politics of the Family,,"Family dynamics generate the so-called schizophrenic",Medicine,Psychiatry & Mental Health,A. Sociocultural & Critical Psychiatry,Modern,Knowledge,high
R.D. Laing,Existential Psychiatry,,"Psychosis interpreted through lived meaning and experience",Medicine,Psychiatry & Mental Health,A. Sociocultural & Critical Psychiatry,Modern,Knowledge,med
Barbara Ehrenreich,Medicalization of Childbirth Theory,,"Male medicine displaced women healers and midwives",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,DB,high
Barbara Ehrenreich,Witches Midwives and Nurses,,"History of women healers suppressed by professional medicine",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,high
Barbara Ehrenreich,Complaints and Disorders,,"Medicine pathologized women's bodies to justify control",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,high
Barbara Ehrenreich,Expert Advice to Women,,"Professional experts displaced women's authority over their lives",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,med
Deirdre English,Medicalization of Childbirth Theory,,"Co-authored feminist critique of medicine's control over women",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,DB,high
Deirdre English,Witches Midwives and Nurses,,"Co-author tracing suppression of female healing traditions",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,high
Deirdre English,For Her Own Good,,"Two centuries of expert advice constraining women's autonomy",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,med
Renée Fox,Organ Donation & Society Theory,,"Transplantation creates social bonds and obligations of exchange",Medicine,"Body, Embodiment & Disability",C. Body as Capital & Commodity,Modern,DB,high
Renée Fox,The Tyranny of the Gift,,"Organ recipients bound by unrepayable debt of donation",Medicine,"Body, Embodiment & Disability",C. Body as Capital & Commodity,Modern,Knowledge,high
Renée Fox,Detached Concern,,"Physicians balance clinical objectivity with compassion",Medicine,"Body, Embodiment & Disability",C. Body as Capital & Commodity,Modern,Knowledge,high
Renée Fox,Sociology of Medical Uncertainty,,"Training inculcates managing uncertainty in clinical practice",Medicine,"Body, Embodiment & Disability",C. Body as Capital & Commodity,Modern,Knowledge,med
Robert Gordon,Ethnomedicine Theory,,"Local healing systems studied as coherent cultural knowledge",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Modern,DB,med
Robert Gordon,Indigenous Healing Systems,,"Non-Western medicine analyzed on its own cultural terms",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Modern,Knowledge,med
Robert Gordon,Medical Pluralism,,"Multiple coexisting healing traditions within societies",Medicine,Medical Anthropology & Cultural Models,"A. Culture, Healing & Explanatory Models",Modern,Knowledge,med
Marshall W. Kreuter,PRECEDE-PROCEED Model (Health Promotion),,"Systematic framework for planning and evaluating health programs",Medicine,Public Health & Social Epidemiology,G. Health Promotion,Contemporary,DB,high
Marshall W. Kreuter,Predisposing Enabling Reinforcing Factors,,"Behavioral determinants categorized to guide intervention design",Medicine,Public Health & Social Epidemiology,G. Health Promotion,Contemporary,Knowledge,high
Marshall W. Kreuter,Ecological Health Planning,,"Health promotion addresses individual and environmental causes together",Medicine,Public Health & Social Epidemiology,G. Health Promotion,Contemporary,Knowledge,med
Jodi Halpern,Empathy in Medicine Theory,,"Clinical empathy is engaged emotional attunement, not detachment",Medicine,Critical Medical Humanities,E. Empathy & Narrative Ethics,Contemporary,DB,high
Jodi Halpern,From Detached Concern to Empathy,,"Argues empathy improves diagnosis and patient outcomes",Medicine,Critical Medical Humanities,E. Empathy & Narrative Ethics,Contemporary,Knowledge,high
Jodi Halpern,Emotional Reasoning in Care,,"Affective engagement is integral to good clinical judgment",Medicine,Critical Medical Humanities,E. Empathy & Narrative Ethics,Contemporary,Knowledge,med
David Vlahov,Urban Health Theory,,"City environments shape distinct patterns of population health",Medicine,Public Health & Social Epidemiology,B. Social Epidemiology & Ecological Models,Contemporary,DB,high
David Vlahov,Urban Health Advantage and Penalty,,"Cities both concentrate health risks and resources",Medicine,Public Health & Social Epidemiology,B. Social Epidemiology & Ecological Models,Contemporary,Knowledge,med
David Vlahov,Built Environment and Health,,"Physical urban design influences disease and well-being",Medicine,Public Health & Social Epidemiology,B. Social Epidemiology & Ecological Models,Contemporary,Knowledge,med
William Anthony,Recovery Model (Mental Health),,"Recovery is meaningful life beyond symptom elimination",Medicine,Psychiatry & Mental Health,B. Deinstitutionalization & Recovery,Contemporary,DB,high
William Anthony,Psychiatric Rehabilitation,,"Skills and support enable functioning despite persistent illness",Medicine,Psychiatry & Mental Health,B. Deinstitutionalization & Recovery,Contemporary,Knowledge,high
William Anthony,Recovery as Personal Journey,,"Recovery is a unique, non-linear process of growth",Medicine,Psychiatry & Mental Health,B. Deinstitutionalization & Recovery,Contemporary,Knowledge,med
Alan R. Andreasen,Social Marketing (Health),,"Commercial marketing techniques applied to health behavior change",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,DB,high
Alan R. Andreasen,Marketing Social Change,,"Audience-centered exchange principles drive behavior adoption",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,Knowledge,high
Alan R. Andreasen,Benchmark Criteria,,"Defining features that distinguish genuine social marketing",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,Knowledge,med
H. Wesley Perkins,Social Norms Approach (Health),,"Correcting misperceived peer norms reduces risky behavior",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,DB,high
H. Wesley Perkins,Pluralistic Ignorance (Health),,"People overestimate peers' risky drinking and behaviors",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,Knowledge,high
H. Wesley Perkins,Social Norms Marketing,,"Communicating accurate norms changes behavior in students",Medicine,Public Health & Social Epidemiology,A. Health Behavior Models,Contemporary,Knowledge,med
Derek Edwards,Systems Thinking in Public Health Theory,,"Health problems framed as interconnected complex systems",Medicine,Public Health & Social Epidemiology,B. Social Epidemiology & Ecological Models,Contemporary,DB,med
Derek Edwards,Complex Systems and Health,,"Nonlinear feedbacks shape population health outcomes",Medicine,Public Health & Social Epidemiology,B. Social Epidemiology & Ecological Models,Contemporary,Knowledge,med
Lisa Cartwright,Visual Pathology Theory,,"Medical imaging technologies construct ways of seeing bodies",Medicine,Critical Medical Humanities,B. Graphic & Visual Medicine,Contemporary,DB,high
Lisa Cartwright,Screening the Body,,"History of how scientific imaging visualized the living body",Medicine,Critical Medical Humanities,B. Graphic & Visual Medicine,Contemporary,Knowledge,high
Lisa Cartwright,Practices of Looking,,"Visual culture shapes meaning and power in representation",Medicine,Critical Medical Humanities,B. Graphic & Visual Medicine,Contemporary,Knowledge,high
Lisa Cartwright,Medical Visual Culture,,"Imaging technologies produce knowledge and authority over bodies",Medicine,Critical Medical Humanities,B. Graphic & Visual Medicine,Contemporary,Knowledge,med
Mark Schlesinger,Trust in Healthcare Theory,,"Patient trust shaped by institutional and market structures",Medicine,Medical Sociology,"D. Profession, Expertise & Clinical Encounter",Contemporary,DB,high
Mark Schlesinger,Health System Trust,,"Trust in providers mediates care experience and outcomes",Medicine,Medical Sociology,"D. Profession, Expertise & Clinical Encounter",Contemporary,Knowledge,med
Mark Schlesinger,Nonprofit and For-Profit Care,,"Ownership form affects trustworthiness and quality of care",Medicine,Medical Sociology,"D. Profession, Expertise & Clinical Encounter",Contemporary,Knowledge,med
Robert J. Landy,Drama Therapy in Health Theory,,"Role-playing and theater enable psychological healing",Medicine,Critical Medical Humanities,"D. Arts, Performance & Healing",Contemporary,DB,high
Robert J. Landy,Role Theory (Drama Therapy),,"Self understood through repertoire of enacted social roles",Medicine,Critical Medical Humanities,"D. Arts, Performance & Healing",Contemporary,Knowledge,high
Robert J. Landy,Distancing in Therapy,,"Aesthetic distance lets clients explore difficult emotions safely",Medicine,Critical Medical Humanities,"D. Arts, Performance & Healing",Contemporary,Knowledge,med
Alexander J. Rothman,Message Framing (Health Communication),,"Gain or loss framing affects persuasion of health messages",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,DB,high
Alexander J. Rothman,Gain-Loss Framing,,"Prevention favors gain frames; detection favors loss frames",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,Knowledge,high
Alexander J. Rothman,Behavior Maintenance,,"Initiating and sustaining behavior change involve distinct processes",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,Knowledge,med
Merrill Singer,Syndemics Theory,,"Diseases cluster and interact within contexts of social inequality",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,DB,high
Merrill Singer,Syndemic Interaction,,"Co-occurring epidemics amplify one another's harm",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,high
Merrill Singer,Critical Medical Anthropology,,"Health analyzed through political economy and structural violence",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,high
Merrill Singer,SAVA Syndemic,,"Substance abuse, violence, and AIDS interact synergistically",Medicine,Medical Anthropology & Cultural Models,"D. Pharmaceuticals, Technoscience & Epidemics",Contemporary,Knowledge,med
Patrick W. Corrigan,Stigma of Mental Illness Theory,,"Public and self-stigma worsen outcomes for mental illness",Medicine,Psychiatry & Mental Health,C. Social Networks & Stigma (Mental Health),Contemporary,DB,high
Patrick W. Corrigan,Self-Stigma,,"Internalized prejudice erodes self-esteem and recovery",Medicine,Psychiatry & Mental Health,C. Social Networks & Stigma (Mental Health),Contemporary,Knowledge,high
Patrick W. Corrigan,Stigma Change Strategies,,"Contact reduces stigma more effectively than education alone",Medicine,Psychiatry & Mental Health,C. Social Networks & Stigma (Mental Health),Contemporary,Knowledge,high
Patrick W. Corrigan,Why Try Effect,,"Stigma undermines motivation to pursue goals and recovery",Medicine,Psychiatry & Mental Health,C. Social Networks & Stigma (Mental Health),Contemporary,Knowledge,med
Margaret Gullette,Culture of Aging (Medical Humanities),,"Aging is narrated by culture, not just biology",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,DB,high
Margaret Gullette,Aged by Culture,,"We are aged more by social narratives than by years",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,high
Margaret Gullette,Decline Narrative,,"Dominant story frames aging as inevitable deterioration",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,high
Margaret Gullette,Age Studies,,"Aging analyzed as a cultural and political category",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,med
Adele E. Clarke,Biomedicalization Theory,,"Technoscience transforms medicalization in late twentieth century",Medicine,Biomedicalization & Pharmaceutical Industry,A. Biomedicalization,Contemporary,DB,high
Adele E. Clarke,Biomedicalization,,"Health itself becomes a technoscientific project of optimization",Medicine,Biomedicalization & Pharmaceutical Industry,A. Biomedicalization,Contemporary,Knowledge,high
Adele E. Clarke,Situational Analysis,,"Grounded theory extended to map complex social situations",Medicine,Biomedicalization & Pharmaceutical Industry,A. Biomedicalization,Contemporary,Knowledge,high
Adele E. Clarke,Technoscientific Identities,,"New identities emerge through biomedical technologies",Medicine,Biomedicalization & Pharmaceutical Industry,A. Biomedicalization,Contemporary,Knowledge,med
David B. Morris,Social Meaning of Pain Theory,,"Pain is shaped by culture, meaning, and history",Medicine,Medical Sociology,"E. Body, Pain & Embodiment (Sociological)",Contemporary,DB,high
David B. Morris,The Culture of Pain,,"Pain experience is biocultural, not purely physiological",Medicine,Medical Sociology,"E. Body, Pain & Embodiment (Sociological)",Contemporary,Knowledge,high
David B. Morris,Illness and Culture in the Postmodern Age,,"Biocultural model integrates biology, mind, and culture",Medicine,Medical Sociology,"E. Body, Pain & Embodiment (Sociological)",Contemporary,Knowledge,med
G. Thomas Couser,Disability Narratives Theory (Medical Humanities),,"Memoirs of illness and disability raise ethical representation questions",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,DB,high
G. Thomas Couser,Recovering Bodies,,"Autobiography reclaims bodily experience from medical authority",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,high
G. Thomas Couser,Ethics of Life Writing,,"Representing vulnerable others raises questions of consent and power",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,high
G. Thomas Couser,Signifying Bodies,,"Disability life-writing produces counter-narratives to stigma",Medicine,Critical Medical Humanities,G. Disability & Aging in Humanities,Contemporary,Knowledge,med
CDC,Crisis and Emergency Risk Communication (CERC) Theory,,"Framework for communicating during public health emergencies",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,DB,high
CDC,Be First Be Right Be Credible,,"Core principles for trustworthy crisis communication",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,Knowledge,high
CDC,Crisis Lifecycle Communication,,"Messaging adapts across pre-crisis, crisis, and recovery phases",Medicine,Public Health & Social Epidemiology,H. Health Communication,Contemporary,Knowledge,med
Carolyn Wiener,Illness Management Theory (Anthropological),,"Chronic illness managed through ongoing work and trajectory",Medicine,Medical Anthropology & Cultural Models,"B. Illness Experience, Meaning & Suffering",Modern,DB,high
Carolyn Wiener,Illness Trajectory,,"Chronic illness unfolds as variable, non-linear course",Medicine,Medical Anthropology & Cultural Models,"B. Illness Experience, Meaning & Suffering",Modern,Web,high
Carolyn Wiener,Three Lines of Work,,"Illness, everyday, and biographical work coexist in chronic illness",Medicine,Medical Anthropology & Cultural Models,"B. Illness Experience, Meaning & Suffering",Modern,Web,high
Carolyn Wiener,Coping Amid Uncertainty,,"Patients manage chronic illness under persistent uncertainty",Medicine,Medical Anthropology & Cultural Models,"B. Illness Experience, Meaning & Suffering",Modern,Web,med
Sherwin B. Nuland,Medicalization of Dying Theory,,"Modern medicine obscures the natural realities of death",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,DB,high
Sherwin B. Nuland,How We Die,,"Demystifies the biological processes of dying",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,high
Sherwin B. Nuland,The Hope of Dignity,,"Dignity in death lies in life lived, not medical control",Medicine,Medical Sociology,A. Core Theories & Medicalization,Modern,Knowledge,med
Lawrence Gostin,Global Health Governance (Anthropological) Theory,,"Law and global institutions shape health justice worldwide",Medicine,Medical Anthropology & Cultural Models,C. Critical & Political Medical Anthropology,Contemporary,DB,high
Lawrence Gostin,Global Health Law,,"International legal frameworks govern transnational health threats",Medicine,Medical Anthropology & Cultural Models,C. Critical & Political Medical Anthropology,Contemporary,Knowledge,high
Lawrence Gostin,Public Health Law,,"Legal authority and limits in protecting population health",Medicine,Medical Anthropology & Cultural Models,C. Critical & Political Medical Anthropology,Contemporary,Knowledge,high
Lawrence Gostin,Global Health with Justice,,"Health governance should prioritize equity and the disadvantaged",Medicine,Medical Anthropology & Cultural Models,C. Critical & Political Medical Anthropology,Contemporary,Knowledge,med
Cho Hae-joang,Colonized Consciousness,,"Korean modernity internalizes colonial and Western frameworks of self",Culture,Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,DB,high
Cho Hae-joang,Reading Texts Reading Lives,,"Decolonial knowledge links writing to everyday liberatory practice",Culture,Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,high
Cho Hae-joang,Korean Wave as Global Shift,,"Hallyu read as sign of decentered global cultural order",Culture,Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,high
Cho Hae-joang,Reflexive Modernity and Feminism,,"Korean modernity examined through reflexive feminist critique",Culture,Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,med
Dai Jinhua,Invisible Writing,隐形书写,"Hidden ideological inscriptions structure 1990s Chinese mass culture",Critics,Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,DB,high
Dai Jinhua,Invisible Women,,"Women erased and made invisible in Chinese cinema",Critics,Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,high
Dai Jinhua,Feminist Marxism (Cultural Politics),,"Class and gender jointly analyze Chinese cultural production",Critics,Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,high
Dai Jinhua,Post-Socialist Cultural Critique,,"Market-era China analyzed through gender and ideology",Critics,Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,med
Kim Soyoung,Trans-Cinema,,"Cinema beyond national and theatrical boundaries in global era",Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,DB,high
Kim Soyoung,Post-Colonial Phantom,,"Korean cinema haunted by colonial and modern traumas",Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,high
Kim Soyoung,Fantastic Modernity,,"Korean modernity figured through cinematic fetishism and fantasy",Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,high
Kim Soyoung,Trans-Asia Screen Culture,,"Inter-Asian framework for studying screen cultures",Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,med
Kuan-Hsing Chen,Asia as Method,,"Asian societies reference each other to decolonize knowledge",Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Kuan-Hsing Chen,Deimperialization,,"Imperial centers must undo their own imperial subjectivity",Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,Web,high
Kuan-Hsing Chen,De-Cold War,,"Cold War divisions must be intellectually undone in Asia",Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,Web,high
Kuan-Hsing Chen,Inter-Asia Referencing,,"Asian regions become reference points for one another",Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,Web,high
Wang Hui,Alternative Modernity,,"China's history offers modernities beyond Western capitalist path",Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,DB,high
Wang Hui,Rise of Modern Chinese Thought,,"Genealogy locating alternative modernity in Chinese intellectual legacy",Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,Web,high
Wang Hui,Depoliticized Politics,,"Neoliberal consensus empties genuine political contestation",Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,Web,high
Wang Hui,Chinese New Left,,"Critique of both market liberalism and authoritarian past",Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,Web,high
