Film_TMDB_ID,Film_Title,Film_Director_Name,tmdb_title,tmdb_year,tmdb_director,confidence,status,note
41054,Il Grido,Michelangelo Antonioni,Il Grido,1957,Michelangelo Antonioni,given,exists,tmdb_id supplied
55192,Tokyo Twilight,Yasujiro Ozu,Tokyo Twilight,1957,Yasujirō Ozu,given,exists,tmdb_id supplied
15244,A Man Escaped,Robert Bresson,A Man Escaped,1956,Robert Bresson,given,exists,tmdb_id supplied
247,The Killing,Stanley Kubrick,The Killing,1956,Stanley Kubrick,given,exists,tmdb_id supplied
574,The Man Who Knew Too Much,Alfred Hitchcock,The Man Who Knew Too Much,1956,Alfred Hitchcock,given,exists,tmdb_id supplied
381,To Catch a Thief,Alfred Hitchcock,To Catch a Thief,1955,Alfred Hitchcock,given,exists,tmdb_id supplied
521,Dial M for Murder,Alfred Hitchcock,Dial M for Murder,1954,Alfred Hitchcock,given,exists,tmdb_id supplied
12548,I Vitelloni,Federico Fellini,I Vitelloni,1953,Federico Fellini,given,exists,tmdb_id supplied
47735,Summer with Monika,Ingmar Bergman,Summer with Monika,1953,Ingmar Bergman,given,exists,tmdb_id supplied
43376,Diary of a Country Priest,Robert Bresson,Diary of a Country Priest,1951,Robert Bresson,given,exists,tmdb_id supplied
50247,Early Summer,Yasujiro Ozu,Early Summer,1951,Yasujirō Ozu,given,exists,tmdb_id supplied
845,Strangers on a Train,Alfred Hitchcock,Strangers on a Train,1951,Alfred Hitchcock,given,exists,tmdb_id supplied
800,Los Olvidados,Luis Bunuel,The Young and the Damned,1950,Luis Buñuel,given,exists,tmdb_id supplied
30368,Stray Dog,Akira Kurosawa,Stray Dog,1949,Akira Kurosawa,given,exists,tmdb_id supplied
25858,Drunken Angel,Akira Kurosawa,Drunken Angel,1948,Akira Kurosawa,given,exists,tmdb_id supplied
1580,Rope,Alfred Hitchcock,Rope,1948,Alfred Hitchcock,given,exists,tmdb_id supplied
303,Notorious,Alfred Hitchcock,Notorious,1946,Alfred Hitchcock,given,exists,tmdb_id supplied
4174,Spellbound,Alfred Hitchcock,Spellbound,1945,Alfred Hitchcock,given,exists,tmdb_id supplied
13321,Lifeboat,Alfred Hitchcock,Lifeboat,1944,Alfred Hitchcock,given,exists,tmdb_id supplied
21734,Shadow of a Doubt,Alfred Hitchcock,Shadow of a Doubt,1943,Alfred Hitchcock,given,exists,tmdb_id supplied
27372,There Was a Father,Yasujiro Ozu,There Was a Father,1942,Yasujirō Ozu,given,exists,tmdb_id supplied
11462,Suspicion,Alfred Hitchcock,Suspicion,1941,Alfred Hitchcock,given,exists,tmdb_id supplied
25670,Foreign Correspondent,Alfred Hitchcock,Foreign Correspondent,1940,Alfred Hitchcock,given,exists,tmdb_id supplied
223,Rebecca,Alfred Hitchcock,Rebecca,1940,Alfred Hitchcock,given,exists,tmdb_id supplied
940,The Lady Vanishes,Alfred Hitchcock,The Lady Vanishes,1938,Alfred Hitchcock,given,exists,tmdb_id supplied
12684,Sabotage,Alfred Hitchcock,Sabotage,1937,Alfred Hitchcock,given,exists,tmdb_id supplied
260,The 39 Steps,Alfred Hitchcock,The 39 Steps,1935,Alfred Hitchcock,given,exists,tmdb_id supplied
28268,"I Was Born, But...",Yasujiro Ozu,"I Was Born, But...",1932,Yasujirō Ozu,given,exists,tmdb_id supplied
5729,L'Age d'Or,Luis Bunuel,L'Âge d'or,1930,Luis Buñuel,given,exists,tmdb_id supplied
13855,The Chaser,Na Hong-jin,The Chaser,2008,Na Hong-jin,given,exists,tmdb_id supplied
5723,Once,John Carney,Once,2007,John Carney,given,exists,tmdb_id supplied
1272,Sunshine,Danny Boyle,Sunshine,2007,Danny Boyle,given,exists,tmdb_id supplied
322,Mystic River,Clint Eastwood,Mystic River,2003,Clint Eastwood,given,exists,tmdb_id supplied
19666,Lagaan,Ashutosh Gowariker,Lagaan: Once Upon a Time in India,2001,Ashutosh Gowariker,given,exists,tmdb_id supplied
686,Contact,Robert Zemeckis,Contact,1997,Robert Zemeckis,given,exists,tmdb_id supplied
37797,Whisper of the Heart,Yoshifumi Kondo,Whisper of the Heart,1995,Yoshifumi Kondo,given,exists,tmdb_id supplied
11216,Cinema Paradiso,Giuseppe Tornatore,Cinema Paradiso,1988,Giuseppe Tornatore,given,exists,tmdb_id supplied
765,Evil Dead II,Sam Raimi,Evil Dead II,1987,Sam Raimi,given,exists,tmdb_id supplied
7340,Carrie,Brian De Palma,Carrie,1976,Brian De Palma,given,exists,tmdb_id supplied
794,The Omen,Richard Donner,The Omen,1976,Richard Donner,given,exists,tmdb_id supplied
126889,Alien: Covenant,Ridley Scott,Alien: Covenant,2017,Ridley Scott,given,exists,tmdb_id supplied
350312,Baahubali 2: The Conclusion,S.S. Rajamouli,Bāhubali 2: The Conclusion,2017,S. S. Rajamouli,given,exists,tmdb_id supplied
283995,Guardians of the Galaxy Vol. 2,James Gunn,Guardians of the Galaxy Vol. 2,2017,James Gunn,given,exists,tmdb_id supplied
324552,John Wick: Chapter 2,Chad Stahelski,John Wick: Chapter 2,2017,Chad Stahelski,given,exists,tmdb_id supplied
315635,Spider-Man: Homecoming,Jon Watts,Spider-Man: Homecoming,2017,Jon Watts,given,exists,tmdb_id supplied
284053,Thor: Ragnarok,Taika Waititi,Thor: Ragnarok,2017,Taika Waititi,given,exists,tmdb_id supplied
271110,Captain America: Civil War,Anthony Russo,Captain America: Civil War,2016,"Joe Russo, Anthony Russo",given,exists,tmdb_id supplied
360814,Dangal,Nitesh Tiwari,Dangal,2016,Nitesh Tiwari,given,exists,tmdb_id supplied
259316,Fantastic Beasts and Where to Find Them,David Yates,Fantastic Beasts and Where to Find Them,2016,David Yates,given,exists,tmdb_id supplied
127380,Finding Dory,Andrew Stanton,Finding Dory,2016,Andrew Stanton,given,exists,tmdb_id supplied
330459,Rogue One: A Star Wars Story,Gareth Edwards,Rogue One: A Star Wars Story,2016,Gareth Edwards,given,exists,tmdb_id supplied
256040,Baahubali: The Beginning,S.S. Rajamouli,Bāhubali: The Beginning,2015,S. S. Rajamouli,given,exists,tmdb_id supplied
135397,Jurassic World,Colin Trevorrow,Jurassic World,2015,Colin Trevorrow,given,exists,tmdb_id supplied
177677,Mission: Impossible - Rogue Nation,Christopher McQuarrie,Mission: Impossible - Rogue Nation,2015,Christopher McQuarrie,given,exists,tmdb_id supplied
206647,Spectre,Sam Mendes,Spectre,2015,Sam Mendes,given,exists,tmdb_id supplied
140607,Star Wars: The Force Awakens,J.J. Abrams,Star Wars: The Force Awakens,2015,J.J. Abrams,given,exists,tmdb_id supplied
49521,Man of Steel,Zack Snyder,Man of Steel,2013,Zack Snyder,given,exists,tmdb_id supplied
62211,Monsters University,Dan Scanlon,Monsters University,2013,Dan Scanlon,given,exists,tmdb_id supplied
57158,The Hobbit: The Desolation of Smaug,Peter Jackson,The Hobbit: The Desolation of Smaug,2013,Peter Jackson,given,exists,tmdb_id supplied
49051,The Hobbit: An Unexpected Journey,Peter Jackson,The Hobbit: An Unexpected Journey,2012,Peter Jackson,given,exists,tmdb_id supplied
51497,Fast Five,Justin Lin,Fast Five,2011,Justin Lin,given,exists,tmdb_id supplied
12445,Harry Potter and the Deathly Hallows: Part 2,David Yates,Harry Potter and the Deathly Hallows: Part 2,2011,David Yates,given,exists,tmdb_id supplied
330,The Lost World: Jurassic Park,Steven Spielberg,The Lost World: Jurassic Park,1997,Steven Spielberg,given,exists,tmdb_id supplied
33809,Everyone Else,Maren Ade,Everyone Else,2009,Maren Ade,given,exists,tmdb_id supplied
44898,The Time That Remains,Elia Suleiman,The Time That Remains,2009,Elia Suleiman,given,exists,tmdb_id supplied
8882,Gomorrah,Matteo Garrone,Gomorrah,2008,Matteo Garrone,given,exists,tmdb_id supplied
8832,Il Divo,Paolo Sorrentino,Il Divo,2008,Paolo Sorrentino,given,exists,tmdb_id supplied
28422,Love Exposure,Sion Sono,Love Exposure,2008,Sion Sono,given,exists,tmdb_id supplied
8937,Tokyo Sonata,Kiyoshi Kurosawa,Tokyo Sonata,2008,Kiyoshi Kurosawa,given,exists,tmdb_id supplied
4512,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,The Assassination of Jesse James by the Coward Robert Ford,2007,Andrew Dominik,given,exists,tmdb_id supplied
2014,The Edge of Heaven,Fatih Akin,The Edge of Heaven,2007,Fatih Akin,given,exists,tmdb_id supplied
3037,Yella,Christian Petzold,Yella,2007,Christian Petzold,given,exists,tmdb_id supplied
5817,"You, the Living",Roy Andersson,"You, the Living",2007,Roy Andersson,given,exists,tmdb_id supplied
82404,Colossal Youth,Pedro Costa,Colossal Youth,2006,Pedro Costa,given,exists,tmdb_id supplied
13209,Offside,Jafar Panahi,Offside,2006,Jafar Panahi,given,exists,tmdb_id supplied
17422,Summer Palace,Lou Ye,Summer Palace,2006,Lou Ye,given,exists,tmdb_id supplied
67,Paradise Now,Hany Abu-Assad,Paradise Now,2005,Hany Abu-Assad,given,exists,tmdb_id supplied
1280,3-Iron,Kim Ki-duk,3-Iron,2004,Kim Ki-duk,given,exists,tmdb_id supplied
363,Head-On,Fatih Akin,Head-On,2004,Fatih Akin,given,exists,tmdb_id supplied
21712,Mind Game,Masaaki Yuasa,Mind Game,2004,Masaaki Yuasa,given,exists,tmdb_id supplied
39504,Moolaade,Ousmane Sembene,Moolaadé,2004,Ousmane Sembène,given,exists,tmdb_id supplied
8340,Turtles Can Fly,Bahman Ghobadi,Turtles Can Fly,2004,Bahman Ghobadi,given,exists,tmdb_id supplied
56616,"Goodbye, Dragon Inn",Tsai Ming-liang,"Goodbye, Dragon Inn",2003,Tsai Ming-liang,given,exists,tmdb_id supplied
12698,The Fog of War,Errol Morris,The Fog of War,2003,Errol Morris,given,exists,tmdb_id supplied
27744,Divine Intervention,Elia Suleiman,Divine Intervention,2002,Elia Suleiman,given,exists,tmdb_id supplied
16646,Russian Ark,Aleksandr Sokurov,Russian Ark,2002,Aleksandr Sokurov,given,exists,tmdb_id supplied
12659,Beijing Bicycle,Wang Xiaoshuai,Beijing Bicycle,2001,Wang Xiaoshuai,given,exists,tmdb_id supplied
27324,Pulse,Kiyoshi Kurosawa,Pulse,2001,Kiyoshi Kurosawa,given,exists,tmdb_id supplied
24166,What Time Is It There?,Tsai Ming-liang,What Time Is It There?,2001,Tsai Ming-liang,given,exists,tmdb_id supplied
29270,A Time for Drunken Horses,Bahman Ghobadi,A Time for Drunken Horses,2000,Bahman Ghobadi,given,exists,tmdb_id supplied
54986,Chunhyang,Im Kwon-taek,Chunhyang,2000,Im Kwon-taek,given,exists,tmdb_id supplied
25838,Devils on the Doorstep,Jiang Wen,Devils on the Doorstep,2001,Jiang Wen,given,exists,tmdb_id supplied
34070,Songs from the Second Floor,Roy Andersson,Songs from the Second Floor,2000,Roy Andersson,given,exists,tmdb_id supplied
11599,Suzhou River,Lou Ye,Suzhou River,2000,Lou Ye,given,exists,tmdb_id supplied
13898,The Circle,Jafar Panahi,The Circle,2000,Jafar Panahi,given,exists,tmdb_id supplied
44379,The Gleaners and I,Agnes Varda,The Gleaners and I,2000,Agnès Varda,given,exists,tmdb_id supplied
8653,The Isle,Kim Ki-duk,The Isle,2000,Kim Ki-duk,given,exists,tmdb_id supplied
4291,Kikujiro,Takeshi Kitano,Kikujiro,1999,Takeshi Kitano,given,exists,tmdb_id supplied
17078,The Color of Paradise,Majid Majidi,The Color of Paradise,1999,Majid Majidi,given,exists,tmdb_id supplied
24858,Eternity and a Day,Theo Angelopoulos,Eternity and a Day,1998,Theo Angelopoulos,given,exists,tmdb_id supplied
43978,The Apple,Samira Makhmalbaf,The Apple,1998,Samira Makhmalbaf,given,exists,tmdb_id supplied
309,The Celebration,Thomas Vinterberg,The Celebration,1998,Thomas Vinterberg,given,exists,tmdb_id supplied
21334,Children of Heaven,Majid Majidi,Children of Heaven,1997,Majid Majidi,given,exists,tmdb_id supplied
36095,Cure,Kiyoshi Kurosawa,Cure,1997,Kiyoshi Kurosawa,given,exists,tmdb_id supplied
20506,The Eel,Shohei Imamura,The Eel,1997,Shōhei Imamura,given,exists,tmdb_id supplied
43976,A Moment of Innocence,Mohsen Makhmalbaf,A Moment of Innocence,1997,Mohsen Makhmalbaf,given,exists,tmdb_id supplied
43771,Gabbeh,Mohsen Makhmalbaf,Gabbeh,1996,Mohsen Makhmalbaf,given,exists,tmdb_id supplied
1802,La Ceremonie,Claude Chabrol,La Cérémonie,1995,Claude Chabrol,given,exists,tmdb_id supplied
46785,The White Balloon,Jafar Panahi,The White Balloon,1995,Jafar Panahi,given,exists,tmdb_id supplied
22549,Ulysses' Gaze,Theo Angelopoulos,Ulysses' Gaze,1995,Theo Angelopoulos,given,exists,tmdb_id supplied
161285,In the Heat of the Sun,Jiang Wen,In the Heat of the Sun,1994,Jiang Wen,given,exists,tmdb_id supplied
11985,Vive L'Amour,Tsai Ming-liang,Vive L'Amour,1995,Tsai Ming-liang,given,exists,tmdb_id supplied
7500,Sonatine,Takeshi Kitano,Sonatine,1993,Takeshi Kitano,given,exists,tmdb_id supplied
124315,Sopyonje,Im Kwon-taek,Sopyonje,1993,Im Kwon-taek,given,exists,tmdb_id supplied
44162,The Blue Kite,Tian Zhuangzhuang,The Blue Kite,1994,Tian Zhuangzhuang,given,exists,tmdb_id supplied
68004,Center Stage,Stanley Kwan,Center Stage,1991,Stanley Kwan Kam-Pang,given,exists,tmdb_id supplied
12627,La Belle Noiseuse,Jacques Rivette,La Belle Noiseuse,1991,Jacques Rivette,given,exists,tmdb_id supplied
185987,Black Rain,Shohei Imamura,Black Rain,1989,Shōhei Imamura,given,exists,tmdb_id supplied
47795,Landscape in the Mist,Theo Angelopoulos,Landscape in the Mist,1988,Theo Angelopoulos,given,exists,tmdb_id supplied
45129,Salaam Bombay!,Mira Nair,Salaam Bombay!,1988,Mira Nair,given,exists,tmdb_id supplied
30421,A Chinese Ghost Story,Ching Siu-tung,A Chinese Ghost Story,1987,Tony Ching Siu-Tung,given,exists,tmdb_id supplied
42011,A Taxing Woman,Juzo Itami,A Taxing Woman,1987,Jūzō Itami,given,exists,tmdb_id supplied
68883,Rouge,Stanley Kwan,Rouge,1987,Stanley Kwan Kam-Pang,given,exists,tmdb_id supplied
54898,The Green Ray,Eric Rohmer,The Green Ray,1986,Éric Rohmer,given,exists,tmdb_id supplied
78450,The Terrorizers,Edward Yang,Terrorizers,1986,Edward Yang,given,exists,tmdb_id supplied
106380,Taipei Story,Edward Yang,Taipei Story,1985,Edward Yang,given,exists,tmdb_id supplied
44018,Vagabond,Agnes Varda,Vagabond,1985,Agnès Varda,given,exists,tmdb_id supplied
92990,Yellow Earth,Chen Kaige,Yellow Earth,1984,Chen Kaige,given,exists,tmdb_id supplied
2282,A nos amours,Maurice Pialat,A Nos Amours,1983,Maurice Pialat,given,exists,tmdb_id supplied
48139,El Sur,Victor Erice,El Sur,1983,Víctor Erice,given,exists,tmdb_id supplied
10293,Pauline at the Beach,Eric Rohmer,Pauline at the Beach,1983,Éric Rohmer,given,exists,tmdb_id supplied
29140,The Fourth Man,Paul Verhoeven,The 4th Man,1983,Paul Verhoeven,given,exists,tmdb_id supplied
10322,Being There,Hal Ashby,Being There,1979,Hal Ashby,given,exists,tmdb_id supplied
42170,Vengeance Is Mine,Shohei Imamura,Vengeance Is Mine,1979,Shōhei Imamura,given,exists,tmdb_id supplied
633,Soldier of Orange,Paul Verhoeven,Soldier of Orange,1977,Paul Verhoeven,given,exists,tmdb_id supplied
80556,The Chess Players,Satyajit Ray,The Chess Players,1977,Satyajit Ray,given,exists,tmdb_id supplied
51857,Cria Cuervos,Carlos Saura,Cria!,1976,Carlos Saura,given,exists,tmdb_id supplied
17346,Grey Gardens,Albert Maysles,Grey Gardens,1976,"Ellen Giffard, Muffie Meyer, Albert Maysles, David Maysles",given,exists,tmdb_id supplied
44012,"Jeanne Dielman, 23 quai du Commerce",Chantal Akerman,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1976,Chantal Akerman,given,exists,tmdb_id supplied
4762,The Lost Honour of Katharina Blum,Volker Schlondorff,The Lost Honor of Katharina Blum,1975,"Volker Schlöndorff, Margarethe von Trotta",given,exists,tmdb_id supplied
689,The Travelling Players,Theo Angelopoulos,The Travelling Players,1975,Theo Angelopoulos,given,exists,tmdb_id supplied
27019,Celine and Julie Go Boating,Jacques Rivette,Céline and Julie Go Boating,1974,Jacques Rivette,given,exists,tmdb_id supplied
42269,We All Loved Each Other So Much,Ettore Scola,We All Loved Each Other So Much,1974,Ettore Scola,given,exists,tmdb_id supplied
48693,The Mother and the Whore,Jean Eustache,The Mother and the Whore,1973,Jean Eustache,given,exists,tmdb_id supplied
21035,Turkish Delight,Paul Verhoeven,Turkish Delight,1973,Paul Verhoeven,given,exists,tmdb_id supplied
6619,Death in Venice,Luchino Visconti,Death in Venice,1971,Luchino Visconti,given,exists,tmdb_id supplied
343,Harold and Maude,Hal Ashby,Harold and Maude,1971,Hal Ashby,given,exists,tmdb_id supplied
11378,Trafic,Jacques Tati,Trafic,1971,Jacques Tati,given,exists,tmdb_id supplied
2860,Claire's Knee,Eric Rohmer,Claire's Knee,1970,Éric Rohmer,given,exists,tmdb_id supplied
35867,Days and Nights in the Forest,Satyajit Ray,Days and Nights in the Forest,1970,Satyajit Ray,given,exists,tmdb_id supplied
26451,Investigation of a Citizen Above Suspicion,Elio Petri,Investigation of a Citizen Above Suspicion,1970,Elio Petri,given,exists,tmdb_id supplied
2912,Le Boucher,Claude Chabrol,The Butcher,1970,Claude Chabrol,given,exists,tmdb_id supplied
42595,The Spider's Stratagem,Bernardo Bertolucci,The Spider's Stratagem,1970,Bernardo Bertolucci,given,exists,tmdb_id supplied
104193,Boy,Nagisa Oshima,Boy,1969,Nagisa Ōshima,given,exists,tmdb_id supplied
1556,Funeral Parade of Roses,Toshio Matsumoto,Funeral Parade of Roses,1969,Toshio Matsumoto,given,exists,tmdb_id supplied
13384,Kes,Ken Loach,Kes,1970,Ken Loach,given,exists,tmdb_id supplied
48831,My Night at Maud's,Eric Rohmer,My Night at Maud's,1969,Éric Rohmer,given,exists,tmdb_id supplied
43984,The Cow,Dariush Mehrjui,The Cow,1969,Dariush Mehrjui,given,exists,tmdb_id supplied
98193,Death by Hanging,Nagisa Oshima,Death by Hanging,1968,Nagisa Ōshima,given,exists,tmdb_id supplied
40149,Kuroneko,Kaneto Shindo,Kuroneko,1968,Kaneto Shindō,given,exists,tmdb_id supplied
5335,Teorema,Pier Paolo Pasolini,Theorem,1968,Pier Paolo Pasolini,given,exists,tmdb_id supplied
27031,Samurai Rebellion,Masaki Kobayashi,Samurai Rebellion,1967,Masaki Kobayashi,given,exists,tmdb_id supplied
2433,The Young Girls of Rochefort,Jacques Demy,The Young Girls of Rochefort,1967,Jacques Demy,given,exists,tmdb_id supplied
112999,Nayak,Satyajit Ray,The Hero,1966,Satyajit Ray,given,exists,tmdb_id supplied
19884,The Sword of Doom,Kihachi Okamoto,The Sword of Doom,1966,Kihachi Okamoto,given,exists,tmdb_id supplied
45694,Young Torless,Volker Schlondorff,Young Törless,1966,Volker Schlöndorff,given,exists,tmdb_id supplied
53023,Le Bonheur,Agnes Varda,Happiness,1965,Agnès Varda,given,exists,tmdb_id supplied
86303,Subarnarekha,Ritwik Ghatak,The Golden Thread,1965,Ritwik Ghatak,given,exists,tmdb_id supplied
42788,Before the Revolution,Bernardo Bertolucci,Before the Revolution,1964,Bernardo Bertolucci,given,exists,tmdb_id supplied
34181,Gertrud,Carl Theodor Dreyer,Gertrud,1964,Carl Theodor Dreyer,given,exists,tmdb_id supplied
61475,Pale Flower,Masahiro Shinoda,Pale Flower,1964,Masahiro Shinoda,given,exists,tmdb_id supplied
24192,The Gospel According to St. Matthew,Pier Paolo Pasolini,The Gospel According to St. Matthew,1965,Pier Paolo Pasolini,given,exists,tmdb_id supplied
27197,An Actor's Revenge,Kon Ichikawa,An Actor's Revenge,1963,Kon Ichikawa,given,exists,tmdb_id supplied
60567,The Big City,Satyajit Ray,The Big City,1963,Satyajit Ray,given,exists,tmdb_id supplied
42984,The Insect Woman,Shohei Imamura,The Insect Woman,1963,Shōhei Imamura,given,exists,tmdb_id supplied
24188,Il Sorpasso,Dino Risi,Il Sorpasso,1962,Dino Risi,given,exists,tmdb_id supplied
662,La Jetee,Chris Marker,La Jetée,1962,Chris Marker,given,exists,tmdb_id supplied
20778,Le Doulos,Jean-Pierre Melville,Le Doulos,1962,Jean-Pierre Melville,given,exists,tmdb_id supplied
47796,Mamma Roma,Pier Paolo Pasolini,Mamma Roma,1962,Pier Paolo Pasolini,given,exists,tmdb_id supplied
12491,Accattone,Pier Paolo Pasolini,Accattone,1961,Pier Paolo Pasolini,given,exists,tmdb_id supplied
70909,Aimless Bullet,Yu Hyun-mok,Aimless Bullet,1961,Yu Hyun-mok,given,exists,tmdb_id supplied
20271,Divorce Italian Style,Pietro Germi,Divorce Italian Style,1961,Pietro Germi,given,exists,tmdb_id supplied
63892,"Leon Morin, Priest",Jean-Pierre Melville,"Léon Morin, Priest",1961,Jean-Pierre Melville,given,exists,tmdb_id supplied
31104,Pigs and Battleships,Shohei Imamura,Pigs and Battleships,1961,Shōhei Imamura,given,exists,tmdb_id supplied
29259,Le Trou,Jacques Becker,Le Trou,1960,Jacques Becker,given,exists,tmdb_id supplied
44519,Mughal-e-Azam,K. Asif,Mughal-e-Azam,1960,K. Asif,given,exists,tmdb_id supplied
10363,Purple Noon,Rene Clement,Purple Noon,1960,René Clément,given,exists,tmdb_id supplied
59239,The Cloud-Capped Star,Ritwik Ghatak,The Cloud-Capped Star,1960,Ritwik Ghatak,given,exists,tmdb_id supplied
42506,The Housemaid,Kim Ki-young,The Housemaid,1960,Kim Ki-young,given,exists,tmdb_id supplied
3764,The Naked Island,Kaneto Shindo,The Naked Island,1960,Kaneto Shindō,given,exists,tmdb_id supplied
36872,When a Woman Ascends the Stairs,Mikio Naruse,When a Woman Ascends the Stairs,1960,Mikio Naruse,given,exists,tmdb_id supplied
31427,Fires on the Plain,Kon Ichikawa,Fires on the Plain,1959,Kon Ichikawa,given,exists,tmdb_id supplied
53767,Kaagaz Ke Phool,Guru Dutt,Kaagaz Ke Phool,1959,Guru Dutt,given,exists,tmdb_id supplied
47324,Cairo Station,Youssef Chahine,Cairo Station,1958,Youssef Chahine,given,exists,tmdb_id supplied
917,Mother India,Mehboob Khan,Mother India,1957,Mehboob Khan,given,exists,tmdb_id supplied
41053,Pyaasa,Guru Dutt,Pyaasa,1957,Guru Dutt,given,exists,tmdb_id supplied
33319,The Burmese Harp,Kon Ichikawa,The Burmese Harp,1956,Kon Ichikawa,given,exists,tmdb_id supplied
77285,Floating Clouds,Mikio Naruse,Floating Clouds,1955,Mikio Naruse,given,exists,tmdb_id supplied
45213,French Cancan,Jean Renoir,French Cancan,1955,Jean Renoir,given,exists,tmdb_id supplied
43195,Senso,Luchino Visconti,Senso,1954,Luchino Visconti,given,exists,tmdb_id supplied
43339,Twenty-Four Eyes,Keisuke Kinoshita,Twenty-Four Eyes,1954,Keisuke Kinoshita,given,exists,tmdb_id supplied
54352,Do Bigha Zamin,Bimal Roy,Two Acres of Land,1953,Bimal Roy,given,exists,tmdb_id supplied
778,Mr. Hulot's Holiday,Jacques Tati,Monsieur Hulot's Holiday,1953,Jacques Tati,given,exists,tmdb_id supplied
68822,Casque d'Or,Jacques Becker,Casque d'Or,1952,Jacques Becker,given,exists,tmdb_id supplied
5000,Forbidden Games,Rene Clement,Forbidden Games,1952,René Clément,given,exists,tmdb_id supplied
43360,Le Plaisir,Max Ophuls,Le Plaisir,1952,Max Ophüls,given,exists,tmdb_id supplied
4558,Orpheus,Jean Cocteau,Orpheus,1950,Jean Cocteau,given,exists,tmdb_id supplied
21058,Spring in a Small Town,Fei Mu,Spring in a Small Town,1948,Fei Mu,given,exists,tmdb_id supplied
41391,Day of Wrath,Carl Theodor Dreyer,Day of Wrath,1943,Carl Theodor Dreyer,given,exists,tmdb_id supplied
29084,Le Corbeau,Henri-Georges Clouzot,Le Corbeau,1943,Henri-Georges Clouzot,given,exists,tmdb_id supplied
5155,Ossessione,Luchino Visconti,Obsession,1943,Luchino Visconti,given,exists,tmdb_id supplied
81210,Aniki Bobo,Manoel de Oliveira,Aniki-Bóbó,1942,Manoel de Oliveira,given,exists,tmdb_id supplied
29415,La Bete Humaine,Jean Renoir,La Bête Humaine,1938,Jean Renoir,given,exists,tmdb_id supplied
112699,Street Angel,Yuan Muzhi,Street Angel,1937,Muzhi Yuan,given,exists,tmdb_id supplied
112698,The Goddess,Wu Yonggang,The Goddess,1934,Wu Yonggang,given,exists,tmdb_id supplied
12206,The Testament of Dr. Mabuse,Fritz Lang,The Testament of Dr. Mabuse,1933,Fritz Lang,given,exists,tmdb_id supplied
48365,Boudu Saved from Drowning,Jean Renoir,Boudu Saved from Drowning,1932,Jean Renoir,given,exists,tmdb_id supplied
779,Vampyr,Carl Theodor Dreyer,Vampyr,1932,Carl Theodor Dreyer,given,exists,tmdb_id supplied
905,Pandora's Box,G.W. Pabst,Pandora's Box,1929,G.W. Pabst,given,exists,tmdb_id supplied
78507,Spies,Fritz Lang,Spies,1928,Fritz Lang,given,exists,tmdb_id supplied
10728,Faust,F.W. Murnau,Faust,1926,F. W. Murnau,given,exists,tmdb_id supplied
961,The General,Buster Keaton,The General,1926,"Clyde Bruckman, Buster Keaton",given,exists,tmdb_id supplied
55589,Master of the House,Carl Theodor Dreyer,Master of the House,1925,Carl Theodor Dreyer,given,exists,tmdb_id supplied
42512,Die Nibelungen,Fritz Lang,Die Nibelungen: Kriemhild's Revenge,1924,Fritz Lang,given,exists,tmdb_id supplied
5991,The Last Laugh,F.W. Murnau,The Last Laugh,1924,F. W. Murnau,given,exists,tmdb_id supplied
5998,Dr. Mabuse the Gambler,Fritz Lang,"Dr. Mabuse, the Gambler",1922,Fritz Lang,given,exists,tmdb_id supplied
58129,The Phantom Carriage,Victor Sjostrom,The Phantom Carriage,1921,Victor Sjöström,given,exists,tmdb_id supplied
1254808,Nouvelle Vague,Richard Linklater,Nouvelle Vague,2025,Richard Linklater,given,exists,tmdb_id supplied
615777,Babylon,Damien Chazelle,Babylon,2022,Damien Chazelle,given,exists,tmdb_id supplied
819876,Crimes of the Future,David Cronenberg,Crimes of the Future,2022,David Cronenberg,given,exists,tmdb_id supplied
800510,Kimi,Steven Soderbergh,Kimi,2022,Steven Soderbergh,given,exists,tmdb_id supplied
804095,The Fabelmans,Steven Spielberg,The Fabelmans,2022,Steven Spielberg,given,exists,tmdb_id supplied
718032,Licorice Pizza,Paul Thomas Anderson,Licorice Pizza,2021,Paul Thomas Anderson,given,exists,tmdb_id supplied
597208,Nightmare Alley,Guillermo del Toro,Nightmare Alley,2021,Guillermo del Toro,given,exists,tmdb_id supplied
763329,Red Rocket,Sean Baker,Red Rocket,2021,Sean Baker,given,exists,tmdb_id supplied
716612,Spencer,Pablo Larrain,Spencer,2021,Pablo Larraín,given,exists,tmdb_id supplied
591538,The Tragedy of Macbeth,Joel Coen,The Tragedy of Macbeth,2021,Joel Coen,given,exists,tmdb_id supplied
581859,Da 5 Bloods,Spike Lee,Da 5 Bloods,2020,Spike Lee,given,exists,tmdb_id supplied
659959,Summer of 85,Francois Ozon,Summer of 85,2020,François Ozon,given,exists,tmdb_id supplied
669363,The Man Who Sold His Skin,Kaouther Ben Hania,The Man Who Sold His Skin,2021,Kaouther Ben Hania,given,exists,tmdb_id supplied
522373,Young Ahmed,Jean-Pierre Dardenne,Young Ahmed,2019,"Jean-Pierre Dardenne, Luc Dardenne",given,exists,tmdb_id supplied
509364,By the Grace of God,Francois Ozon,By the Grace of God,2019,François Ozon,given,exists,tmdb_id supplied
