Film_TMDB_ID,Film_Title,Film_Director_Name,tmdb_title,tmdb_year,tmdb_director,confidence,status,note
803,Night and Fog,Alain Resnais,Night and Fog,1956,Alain Resnais,given,new,tmdb_id supplied
15080,Only Yesterday,Isao Takahata,Only Yesterday,1991,Isao Takahata,given,new,tmdb_id supplied
4977,Paprika,Satoshi Kon,Paprika,2006,Satoshi Kon,given,new,tmdb_id supplied
10895,Pinocchio,Ben Sharpsteen,Pinocchio,1940,"Hamilton Luske, Ben Sharpsteen, T. Hee, Wilfred Jackson, Norman Ferguson, Jack Kinney, Bill Roberts",given,new,tmdb_id supplied
12429,Ponyo,Hayao Miyazaki,Ponyo,2008,Hayao Miyazaki,given,new,tmdb_id supplied
11621,Porco Rosso,Hayao Miyazaki,Porco Rosso,1992,Hayao Miyazaki,given,new,tmdb_id supplied
1563,Sans Soleil,Chris Marker,Sans Soleil,1983,Chris Marker,given,new,tmdb_id supplied
42044,Shoah,Claude Lanzmann,Shoah,1985,Claude Lanzmann,given,new,tmdb_id supplied
408,Snow White and the Seven Dwarfs,David Hand,Snow White and the Seven Dwarfs,1938,"David Hand, Ben Sharpsteen, William Cottrell, Larry Morey, Perce Pearce, Wilfred Jackson",given,new,tmdb_id supplied
508442,Soul,Pete Docter,Soul,2020,Pete Docter,given,new,tmdb_id supplied
123678,The Act of Killing,Joshua Oppenheimer,The Act of Killing,2012,Joshua Oppenheimer,given,new,tmdb_id supplied
10386,The Iron Giant,Brad Bird,The Iron Giant,1999,Brad Bird,given,new,tmdb_id supplied
149871,The Tale of the Princess Kaguya,Isao Takahata,The Tale of The Princess Kaguya,2013,Isao Takahata,given,new,tmdb_id supplied
9662,The Triplets of Belleville,Sylvain Chomet,The Triplets of Belleville,2003,Sylvain Chomet,given,new,tmdb_id supplied
149870,The Wind Rises,Hayao Miyazaki,The Wind Rises,2013,Hayao Miyazaki,given,new,tmdb_id supplied
13398,Tokyo Godfathers,Satoshi Kon,Tokyo Godfathers,2003,Satoshi Kon,given,new,tmdb_id supplied
863,Toy Story 2,John Lasseter,Toy Story 2,1999,John Lasseter,given,new,tmdb_id supplied
10193,Toy Story 3,Lee Unkrich,Toy Story 3,2010,Lee Unkrich,given,new,tmdb_id supplied
11837,Watership Down,Martin Rosen,Watership Down,1978,Martin Rosen,given,new,tmdb_id supplied
441130,Wolfwalkers,Tomm Moore,Wolfwalkers,2020,"Tomm Moore, Ross Stewart",given,new,tmdb_id supplied
269149,Zootopia,Byron Howard,Zootopia,2016,"Byron Howard, Rich Moore",given,new,tmdb_id supplied
844,2046,Wong Kar-wai,2046,2004,Wong Kar-Wai,given,new,tmdb_id supplied
15804,A Brighter Summer Day,Edward Yang,A Brighter Summer Day,1991,Edward Yang,given,new,tmdb_id supplied
28162,A Matter of Life and Death,Michael Powell,A Matter of Life and Death,1946,"Emeric Pressburger, Michael Powell",given,new,tmdb_id supplied
50759,An Autumn Afternoon,Yasujiro Ozu,An Autumn Afternoon,1962,Yasujirō Ozu,given,new,tmdb_id supplied
897,Aparajito,Satyajit Ray,Aparajito,1956,Satyajit Ray,given,new,tmdb_id supplied
15383,Army of Shadows,Jean-Pierre Melville,Army of Shadows,1969,Jean-Pierre Melville,given,new,tmdb_id supplied
95597,Black Girl,Ousmane Sembene,Black Girl,1966,Ousmane Sembène,given,new,tmdb_id supplied
67612,"Black God, White Devil",Glauber Rocha,"Black God, White Devil",1964,Glauber Rocha,given,new,tmdb_id supplied
16391,Black Narcissus,Michael Powell,Black Narcissus,1947,"Emeric Pressburger, Michael Powell",given,new,tmdb_id supplied
10238,Cries and Whispers,Ingmar Bergman,Cries and Whispers,1972,Ingmar Bergman,given,new,tmdb_id supplied
18311,Days of Being Wild,Wong Kar-wai,Days of Being Wild,1990,Wong Kar-Wai,given,new,tmdb_id supplied
11220,Fallen Angels,Wong Kar-wai,Fallen Angels,1995,Wong Kar-Wai,given,new,tmdb_id supplied
5961,Fanny and Alexander,Ingmar Bergman,Fanny and Alexander,1982,Ingmar Bergman,given,new,tmdb_id supplied
46918,Floating Weeds,Yasujiro Ozu,Floating Weeds,1959,Yasujirō Ozu,given,new,tmdb_id supplied
45935,Flowers of Shanghai,Hou Hsiao-hsien,Flowers of Shanghai,1998,Hou Hsiao-hsien,given,new,tmdb_id supplied
18329,Happy Together,Wong Kar-wai,Happy Together,1997,Wong Kar-Wai,given,new,tmdb_id supplied
12493,High and Low,Akira Kurosawa,High and Low,1963,Akira Kurosawa,given,new,tmdb_id supplied
41821,Ju Dou,Zhang Yimou,Ju Dou,1990,Zhang Yimou,given,new,tmdb_id supplied
30959,Kwaidan,Masaki Kobayashi,Kwaidan,1965,Masaki Kobayashi,given,new,tmdb_id supplied
43904,L'Atalante,Jean Vigo,L'Atalante,1934,Jean Vigo,given,new,tmdb_id supplied
11657,Le Cercle Rouge,Jean-Pierre Melville,Le Cercle Rouge,1970,Jean-Pierre Melville,given,new,tmdb_id supplied
5511,Le Samourai,Jean-Pierre Melville,Le Samouraï,1967,Jean-Pierre Melville,given,new,tmdb_id supplied
802,Lolita,Stanley Kubrick,Lolita,1962,Stanley Kubrick,given,new,tmdb_id supplied
47576,Memories of Underdevelopment,Tomas Gutierrez Alea,Memories of Underdevelopment,1968,Tomás Gutiérrez Alea,given,new,tmdb_id supplied
427,Mon Oncle,Jacques Tati,Mon Oncle,1958,Jacques Tati,given,new,tmdb_id supplied
335,Once Upon a Time in the West,Sergio Leone,Once Upon a Time in the West,1968,Sergio Leone,given,new,tmdb_id supplied
3763,Onibaba,Kaneto Shindo,Onibaba,1964,Kaneto Shindō,given,new,tmdb_id supplied
48035,Ordet,Carl Theodor Dreyer,Ordet,1955,Carl Theodor Dreyer,given,new,tmdb_id supplied
678,Out of the Past,Jacques Tourneur,Out of the Past,1947,Jacques Tourneur,given,new,tmdb_id supplied
975,Paths of Glory,Stanley Kubrick,Paths of Glory,1957,Stanley Kubrick,given,new,tmdb_id supplied
42148,Pixote,Hector Babenco,Pixote,1980,Héctor Babenco,given,new,tmdb_id supplied
80427,Platform,Jia Zhangke,Platform,2001,Jia Zhangke,given,new,tmdb_id supplied
10227,Playtime,Jacques Tati,PlayTime,1967,Jacques Tati,given,new,tmdb_id supplied
11645,Ran,Akira Kurosawa,Ran,1985,Akira Kurosawa,given,new,tmdb_id supplied
133919,Scenes from a Marriage,Ingmar Bergman,Scenes from a Marriage,1974,Ingmar Bergman,given,new,tmdb_id supplied
976,Sweet Smell of Success,Alexander Mackendrick,Sweet Smell of Success,1957,Alexander Mackendrick,given,new,tmdb_id supplied
253450,The Assassin,Hou Hsiao-hsien,The Assassin,2015,Hou Hsiao-hsien,given,new,tmdb_id supplied
27030,The Earrings of Madame de...,Max Ophuls,The Earrings of Madame de...,1953,Max Ophüls,given,new,tmdb_id supplied
429,"The Good, the Bad and the Ugly",Sergio Leone,"The Good, the Bad and the Ugly",1966,Sergio Leone,given,new,tmdb_id supplied
1059,The Hidden Fortress,Akira Kurosawa,The Hidden Fortress,1958,Akira Kurosawa,given,new,tmdb_id supplied
3766,The Lady from Shanghai,Orson Welles,The Lady from Shanghai,1947,Orson Welles,given,new,tmdb_id supplied
43364,The Life of Oharu,Kenji Mizoguchi,The Life of Oharu,1952,Kenji Mizoguchi,given,new,tmdb_id supplied
822,The Music Room,Satyajit Ray,The Music Room,1958,Satyajit Ray,given,new,tmdb_id supplied
29263,The Official Story,Luis Puenzo,The Official Story,1985,Luis Puenzo,given,new,tmdb_id supplied
19542,The Red Shoes,Michael Powell,The Red Shoes,1948,"Michael Powell, Emeric Pressburger",given,new,tmdb_id supplied
896,The World of Apu,Satyajit Ray,The World of Apu,1959,Satyajit Ray,given,new,tmdb_id supplied
3777,Throne of Blood,Akira Kurosawa,Throne of Blood,1957,Akira Kurosawa,given,new,tmdb_id supplied
31439,To Live,Zhang Yimou,To Live,1994,Zhang Yimou,given,new,tmdb_id supplied
77771,Touki Bouki,Djibril Diop Mambety,Touki Bouki,1973,Djibril Diop Mambéty,given,new,tmdb_id supplied
614,Wild Strawberries,Ingmar Bergman,Wild Strawberries,1957,Ingmar Bergman,given,new,tmdb_id supplied
76636,Xala,Ousmane Sembene,Xala,1975,Ousmane Sembène,given,new,tmdb_id supplied
71329,Yeelen,Souleymane Cisse,Yeelen,1987,Souleymane Cissé,given,new,tmdb_id supplied
25538,Yi Yi,Edward Yang,Yi Yi,2000,Edward Yang,given,new,tmdb_id supplied
11878,Yojimbo,Akira Kurosawa,Yojimbo,1961,Akira Kurosawa,given,new,tmdb_id supplied
342737,20th Century Women,Mike Mills,20th Century Women,2016,Mike Mills,given,new,tmdb_id supplied
989662,A Different Man,Aaron Schimberg,A Different Man,2024,Aaron Schimberg,given,new,tmdb_id supplied
403300,A Hidden Life,Terrence Malick,A Hidden Life,2019,Terrence Malick,given,new,tmdb_id supplied
622951,A Sun,Chung Mong-hong,A Sun,2019,Chung Mong-hong,given,new,tmdb_id supplied
585378,After Yang,Kogonada,After Yang,2022,Kogonada,given,new,tmdb_id supplied
800227,All Dirt Roads Taste of Salt,Raven Jackson,All Dirt Roads Taste of Salt,2023,Raven Jackson,given,new,tmdb_id supplied
499556,An Elephant Sitting Still,Hu Bo,An Elephant Sitting Still,2018,Hu Bo,given,new,tmdb_id supplied
852046,Athena,Romain Gavras,Athena,2022,Romain Gavras,given,new,tmdb_id supplied
632617,C'mon C'mon,Mike Mills,C'mon C'mon,2021,Mike Mills,given,new,tmdb_id supplied
788977,Cairo Conspiracy,Tarik Saleh,Cairo Conspiracy,2022,Tarik Saleh,given,new,tmdb_id supplied
507076,Climax,Gaspar Noe,Climax,2018,Gaspar Noé,given,new,tmdb_id supplied
414453,Columbus,Kogonada,Columbus,2017,Kogonada,given,new,tmdb_id supplied
1101256,Dahomey,Mati Diop,Dahomey,2024,Mati Diop,given,new,tmdb_id supplied
937085,Do Not Expect Too Much from the End of the World,Radu Jude,Do Not Expect Too Much from the End of the World,2023,Radu Jude,given,new,tmdb_id supplied
34647,Enter the Void,Gaspar Noe,Enter the Void,2010,Gaspar Noé,given,new,tmdb_id supplied
1069193,Four Daughters,Kaouther Ben Hania,Four Daughters,2023,Kaouther Ben Hania,given,new,tmdb_id supplied
575774,His House,Remi Weekes,His House,2020,Remi Weekes,given,new,tmdb_id supplied
889699,Holy Spider,Ali Abbasi,Holy Spider,2022,Ali Abbasi,given,new,tmdb_id supplied
1075175,How to Have Sex,Molly Manning Walker,How to Have Sex,2023,Molly Manning Walker,given,new,tmdb_id supplied
1037035,Janet Planet,Annie Baker,Janet Planet,2024,Annie Baker,given,new,tmdb_id supplied
177945,"Like Father, Like Son",Hirokazu Kore-eda,"Like Father, Like Son",2013,Hirokazu Kore-eda,given,new,tmdb_id supplied
760099,Living,Oliver Hermanus,Living,2022,Oliver Hermanus,given,new,tmdb_id supplied
486898,Long Day's Journey Into Night,Bi Gan,Long Day's Journey Into Night,2018,Bi Gan,given,new,tmdb_id supplied
1064486,Memoir of a Snail,Adam Elliot,Memoir of a Snail,2024,Adam Elliot,given,new,tmdb_id supplied
974521,No Bears,Jafar Panahi,No Bears,2022,Jafar Panahi,given,new,tmdb_id supplied
762504,Nope,Jordan Peele,Nope,2022,Jordan Peele,given,new,tmdb_id supplied
315846,Our Little Sister,Hirokazu Kore-eda,Our Little Sister,2015,Hirokazu Kore-eda,given,new,tmdb_id supplied
898673,Passages,Ira Sachs,Passages,2023,Ira Sachs,given,new,tmdb_id supplied
641662,Pieces of a Woman,Kornel Mundruczo,Pieces of a Woman,2020,Kornél Mundruczó,given,new,tmdb_id supplied
728118,"Quo Vadis, Aida?",Jasmila Zbanic,"Quo Vadis, Aida?",2021,Jasmila Žbanić,given,new,tmdb_id supplied
838240,Robot Dreams,Pablo Berger,Robot Dreams,2023,Pablo Berger,given,new,tmdb_id supplied
493899,"So Long, My Son",Wang Xiaoshuai,"So Long, My Son",2019,Wang Xiaoshuai,given,new,tmdb_id supplied
906126,Society of the Snow,J.A. Bayona,Society of the Snow,2023,J. A. Bayona,given,new,tmdb_id supplied
502033,Sound of Metal,Darius Marder,Sound of Metal,2020,Darius Marder,given,new,tmdb_id supplied
1182047,The Apprentice,Ali Abbasi,The Apprentice,2024,Ali Abbasi,given,new,tmdb_id supplied
958279,The Blue Caftan,Maryam Touzani,The Blue Caftan,2023,Maryam Touzani,given,new,tmdb_id supplied
600354,The Father,Florian Zeller,The Father,2020,Florian Zeller,given,new,tmdb_id supplied
989589,The Settlers,Felipe Galvez,The Settlers,2023,Felipe Gálvez,given,new,tmdb_id supplied
998022,The Teachers' Lounge,Ilker Catak,The Teachers' Lounge,2023,İlker Çatak,given,new,tmdb_id supplied
575428,The Wild Goose Lake,Diao Yinan,The Wild Goose Lake,2019,Diao Yinan,given,new,tmdb_id supplied
823766,The Wonder,Sebastian Lelio,The Wonder,2022,Sebastián Lelio,given,new,tmdb_id supplied
958186,Totem,Lila Aviles,Tótem,2023,Lila Avilés,given,new,tmdb_id supplied
807070,Vortex,Gaspar Noe,Vortex,2021,Gaspar Noé,given,new,tmdb_id supplied
777245,Women Talking,Sarah Polley,Women Talking,2022,Sarah Polley,given,new,tmdb_id supplied
378064,A Silent Voice,Naoko Yamada,A Silent Voice: The Movie,2016,Naoko Yamada,given,new,tmdb_id supplied
776305,Belle,Mamoru Hosoda,Belle,2021,Mamoru Hosoda,given,new,tmdb_id supplied
11072,Blazing Saddles,Mel Brooks,Blazing Saddles,1974,Mel Brooks,given,new,tmdb_id supplied
496,Borat,Larry Charles,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,Larry Charles,given,new,tmdb_id supplied
293310,Citizenfour,Laura Poitras,Citizenfour,2014,Laura Poitras,given,new,tmdb_id supplied
9461,Enter the Dragon,Robert Clouse,Enter the Dragon,1973,Robert Clouse,given,new,tmdb_id supplied
43003,F for Fake,Orson Welles,F for Fake,1973,"Orson Welles, François Reichenbach",given,new,tmdb_id supplied
515042,Free Solo,Elizabeth Chai Vasarhelyi,Free Solo,2018,"Jimmy Chin, Elizabeth Chai Vasarhelyi",given,new,tmdb_id supplied
11782,Hard Boiled,John Woo,Hard Boiled,1992,John Woo,given,new,tmdb_id supplied
79,Hero,Zhang Yimou,Hero,2002,Zhang Yimou,given,new,tmdb_id supplied
9550,House of Flying Daggers,Zhang Yimou,House of Flying Daggers,2004,Zhang Yimou,given,new,tmdb_id supplied
1022789,Inside Out 2,Kelsey Mann,Inside Out 2,2024,Kelsey Mann,given,new,tmdb_id supplied
14756,Ip Man,Wilson Yip,Ip Man,2008,Wilson Yip,given,new,tmdb_id supplied
13597,Labyrinth,Jim Henson,Labyrinth,1986,Jim Henson,given,new,tmdb_id supplied
583,Life of Brian,Terry Jones,Life of Brian,1979,Terry Jones,given,new,tmdb_id supplied
14048,Man on Wire,James Marsh,Man on Wire,2008,James Marsh,given,new,tmdb_id supplied
762,Monty Python and the Holy Grail,Terry Gilliam,Monty Python and the Holy Grail,1975,"Terry Jones, Terry Gilliam",given,new,tmdb_id supplied
377462,O.J.: Made in America,Ezra Edelman,O.J.: Made in America,2016,Ezra Edelman,given,new,tmdb_id supplied
9056,Police Story,Jackie Chan,Police Story,1985,Jackie Chan,given,new,tmdb_id supplied
84334,Searching for Sugar Man,Malik Bendjelloul,Searching for Sugar Man,2012,Malik Bendjelloul,given,new,tmdb_id supplied
58496,Senna,Asif Kapadia,Senna,2010,Asif Kapadia,given,new,tmdb_id supplied
747,Shaun of the Dead,Edgar Wright,Shaun of the Dead,2004,Edgar Wright,given,new,tmdb_id supplied
235,Stand by Me,Rob Reiner,Stand by Me,1986,Rob Reiner,given,new,tmdb_id supplied
128216,Stories We Tell,Sarah Polley,Stories We Tell,2012,Sarah Polley,given,new,tmdb_id supplied
776527,Summer of Soul,Questlove,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,Questlove,given,new,tmdb_id supplied
916224,Suzume,Makoto Shinkai,Suzume,2022,Makoto Shinkai,given,new,tmdb_id supplied
525,The Blues Brothers,John Landis,The Blues Brothers,1980,John Landis,given,new,tmdb_id supplied
970347,The Killer,John Woo,The Killer,2024,John Woo,given,exists,tmdb_id supplied
34584,The NeverEnding Story,Wolfgang Petersen,The NeverEnding Story,1984,Wolfgang Petersen,given,new,tmdb_id supplied
14285,The Thin Blue Line,Errol Morris,The Thin Blue Line,1988,Errol Morris,given,new,tmdb_id supplied
1184918,The Wild Robot,Chris Sanders,The Wild Robot,2024,Chris Sanders,given,new,tmdb_id supplied
36819,Time Bandits,Terry Gilliam,Time Bandits,1981,Terry Gilliam,given,new,tmdb_id supplied
568160,Weathering with You,Makoto Shinkai,Weathering with You,2019,Makoto Shinkai,given,new,tmdb_id supplied
252,Willy Wonka & the Chocolate Factory,Mel Stuart,Willy Wonka & the Chocolate Factory,1971,Mel Stuart,given,new,tmdb_id supplied
110420,Wolf Children,Mamoru Hosoda,Wolf Children,2012,Mamoru Hosoda,given,new,tmdb_id supplied
3034,Young Frankenstein,Mel Brooks,Young Frankenstein,1974,Mel Brooks,given,new,tmdb_id supplied
